feature_set,method,class_label,bin,bin_low,bin_high,n_samples,mean_predicted_probability,observed_frequency,absolute_gap
no_salary_hike_no_attrition,raw,3,9,0.8,0.9,21,0.8560218849472916,0.7142857142857143,0.1417361706615773
no_salary_hike_no_attrition,raw,3,10,0.9,1.0,60,0.9553435773303787,0.8666666666666667,0.08867691066371197
no_salary_hike_no_attrition,raw,4,1,0.0,0.1,83,0.038709527097676874,0.07228915662650602,0.03357962952882915
no_salary_hike_no_attrition,raw,4,2,0.1,0.2,19,0.14538770041826327,0.2631578947368421,0.11777019431857882
no_salary_hike_no_attrition,raw,4,3,0.2,0.30000000000000004,9,0.2512449252205499,0.1111111111111111,0.14013381410943881
no_salary_hike_no_attrition,raw,4,4,0.30000000000000004,0.4,6,0.333601017815647,0.0,0.333601017815647
no_salary_hike_no_attrition,raw,4,5,0.4,0.5,2,0.4494249997101526,0.5,0.050575000289847405
no_salary_hike_no_attrition,raw,4,7,0.6000000000000001,0.7000000000000001,1,0.6617493921588018,0.0,0.6617493921588018
no_salary_hike_no_attrition,sigmoid,2,1,0.0,0.1,94,0.01337989548319529,0.02127659574468085,0.00789670026148556
no_salary_hike_no_attrition,sigmoid,2,2,0.1,0.2,5,0.15966374353997073,0.2,0.04033625646002928
no_salary_hike_no_attrition,sigmoid,2,3,0.2,0.30000000000000004,2,0.208776641980306,0.0,0.208776641980306
no_salary_hike_no_attrition,sigmoid,2,4,0.30000000000000004,0.4,1,0.3269100836269957,0.0,0.3269100836269957
no_salary_hike_no_attrition,sigmoid,2,5,0.4,0.5,2,0.4722381790292689,1.0,0.5277618209707311
no_salary_hike_no_attrition,sigmoid,2,6,0.5,0.6000000000000001,4,0.5542305254822081,0.75,0.19576947451779192
no_salary_hike_no_attrition,sigmoid,2,7,0.6000000000000001,0.7000000000000001,6,0.6789258220244377,1.0,0.32107417797556226
no_salary_hike_no_attrition,sigmoid,2,8,0.7000000000000001,0.8,3,0.7387867437580898,1.0,0.26121325624191016
no_salary_hike_no_attrition,sigmoid,2,9,0.8,0.9,3,0.8365970575275655,1.0,0.16340294247243448
no_salary_hike_no_attrition,sigmoid,3,2,0.1,0.2,3,0.1206697801036113,0.0,0.1206697801036113
no_salary_hike_no_attrition,sigmoid,3,3,0.2,0.30000000000000004,10,0.2556433733493161,0.0,0.2556433733493161
no_salary_hike_no_attrition,sigmoid,3,4,0.30000000000000004,0.4,2,0.35176627525730214,0.5,0.14823372474269786
no_salary_hike_no_attrition,sigmoid,3,5,0.4,0.5,3,0.43031850692257034,0.0,0.43031850692257034
no_salary_hike_no_attrition,sigmoid,3,6,0.5,0.6000000000000001,3,0.5724185236053481,0.6666666666666666,0.09424814306131857
no_salary_hike_no_attrition,sigmoid,3,7,0.6000000000000001,0.7000000000000001,3,0.6755881187684022,1.0,0.3244118812315978
no_salary_hike_no_attrition,sigmoid,3,8,0.7000000000000001,0.8,18,0.7620374503077192,0.8888888888888888,0.12685143858116965
no_salary_hike_no_attrition,sigmoid,3,9,0.8,0.9,50,0.8576220872425014,0.78,0.07762208724250141
no_salary_hike_no_attrition,sigmoid,3,10,0.9,1.0,28,0.9183465708823292,0.9285714285714286,0.01022485768909942
no_salary_hike_no_attrition,sigmoid,4,1,0.0,0.1,56,0.06918041709990279,0.05357142857142857,0.01560898852847422
no_salary_hike_no_attrition,sigmoid,4,2,0.1,0.2,47,0.1349260074134784,0.1702127659574468,0.0352867585439684
no_salary_hike_no_attrition,sigmoid,4,3,0.2,0.30000000000000004,15,0.22351261611858503,0.13333333333333333,0.0901792827852517
no_salary_hike_no_attrition,sigmoid,4,4,0.30000000000000004,0.4,2,0.350827235458806,0.0,0.350827235458806
no_salary_hike_no_attrition,isotonic,2,1,0.0,0.1,95,0.006710461450001479,0.021052631578947368,0.01434217012894589
no_salary_hike_no_attrition,isotonic,2,2,0.1,0.2,2,0.18408178099428407,0.0,0.18408178099428407
no_salary_hike_no_attrition,isotonic,2,3,0.2,0.30000000000000004,5,0.24174403280937717,0.2,0.04174403280937716
no_salary_hike_no_attrition,isotonic,2,7,0.6000000000000001,0.7000000000000001,1,0.6940387291051552,1.0,0.3059612708948448
no_salary_hike_no_attrition,isotonic,2,8,0.7000000000000001,0.8,1,0.7962414543030623,1.0,0.20375854569693774
no_salary_hike_no_attrition,isotonic,2,9,0.8,0.9,14,0.851056442838238,0.9285714285714286,0.0775149857331906
no_salary_hike_no_attrition,isotonic,2,10,0.9,1.0,2,0.9710387938743481,1.0,0.028961206125651895
no_salary_hike_no_attrition,isotonic,3,1,0.0,0.1,13,0.08211304263876432,0.15384615384615385,0.07173311120738954
no_salary_hike_no_attrition,isotonic,3,2,0.1,0.2,6,0.10529064897192329,0.0,0.10529064897192329
no_salary_hike_no_attrition,isotonic,3,6,0.5,0.6000000000000001,2,0.5849363098487552,0.5,0.08493630984875522
no_salary_hike_no_attrition,isotonic,3,7,0.6000000000000001,0.7000000000000001,1,0.6496663489037179,1.0,0.3503336510962821
no_salary_hike_no_attrition,isotonic,3,8,0.7000000000000001,0.8,33,0.7458212791705962,0.7878787878787878,0.04205750870819169
no_salary_hike_no_attrition,isotonic,3,9,0.8,0.9,6,0.8880525055708904,1.0,0.11194749442910956
no_salary_hike_no_attrition,isotonic,3,10,0.9,1.0,59,0.9321094571998275,0.864406779661017,0.06770267753881054
no_salary_hike_no_attrition,isotonic,4,1,0.0,0.1,87,0.06202078281771148,0.06896551724137931,0.006944734423667831
no_salary_hike_no_attrition,isotonic,4,2,0.1,0.2,1,0.18330763642920883,0.0,0.18330763642920883
no_salary_hike_no_attrition,isotonic,4,3,0.2,0.30000000000000004,31,0.24191874498010948,0.22580645161290322,0.016112293367206265
no_salary_hike_no_attrition,isotonic,4,10,0.9,1.0,1,0.9062499917871095,0.0,0.9062499917871095
no_salary_hike_no_attrition,raw,2,1,0.0,0.1,101,0.00672210256172652,0.0297029702970297,0.02298086773530318
no_salary_hike_no_attrition,raw,2,3,0.2,0.30000000000000004,1,0.21028241280150697,1.0,0.789717587198493
no_salary_hike_no_attrition,raw,2,6,0.5,0.6000000000000001,1,0.5187092500732727,1.0,0.48129074992672727
no_salary_hike_no_attrition,raw,2,7,0.6000000000000001,0.7000000000000001,3,0.6927249176859762,1.0,0.3072750823140238
no_salary_hike_no_attrition,raw,2,8,0.7000000000000001,0.8,3,0.7407925442543091,1.0,0.25920745574569093
no_salary_hike_no_attrition,raw,2,9,0.8,0.9,1,0.8612501978667515,0.0,0.8612501978667515
no_salary_hike_no_attrition,raw,2,10,0.9,1.0,10,0.9514303470499786,0.9,0.05143034704997862
no_salary_hike_no_attrition,raw,3,1,0.0,0.1,11,0.04473659478452599,0.09090909090909091,0.04617249612456492
no_salary_hike_no_attrition,raw,3,2,0.1,0.2,3,0.16519858924021794,0.3333333333333333,0.16813474409311538
no_salary_hike_no_attrition,raw,3,3,0.2,0.30000000000000004,2,0.2618758252509089,0.0,0.2618758252509089
no_salary_hike_no_attrition,raw,3,4,0.30000000000000004,0.4,1,0.3049575107449154,0.0,0.3049575107449154
no_salary_hike_no_attrition,raw,3,5,0.4,0.5,1,0.4648247728470679,0.0,0.4648247728470679
no_salary_hike_no_attrition,raw,3,6,0.5,0.6000000000000001,3,0.5584106444585784,1.0,0.44158935554142165
no_salary_hike_no_attrition,raw,3,7,0.6000000000000001,0.7000000000000001,2,0.6753535047063034,1.0,0.3246464952936966
no_salary_hike_no_attrition,raw,3,8,0.7000000000000001,0.8,8,0.7341033414512497,0.625,0.10910334145124967
no_salary_hike_no_attrition,raw,3,9,0.8,0.9,16,0.8671939230273382,0.9375,0.07030607697266178
no_salary_hike_no_attrition,raw,3,10,0.9,1.0,73,0.955173030925098,0.821917808219178,0.13325522270591994
no_salary_hike_no_attrition,raw,4,1,0.0,0.1,93,0.03411600318493706,0.11827956989247312,0.08416356670753607
no_salary_hike_no_attrition,raw,4,2,0.1,0.2,14,0.13533019339036698,0.0,0.13533019339036698
no_salary_hike_no_attrition,raw,4,3,0.2,0.30000000000000004,8,0.2628469337610936,0.25,0.012846933761093582
no_salary_hike_no_attrition,raw,4,4,0.30000000000000004,0.4,2,0.3222368251178154,0.0,0.3222368251178154
no_salary_hike_no_attrition,raw,4,5,0.4,0.5,3,0.4395259518008828,0.0,0.4395259518008828
no_salary_hike_no_attrition,sigmoid,2,1,0.0,0.1,96,0.018745182732631937,0.010416666666666666,0.00832851606596527
no_salary_hike_no_attrition,sigmoid,2,2,0.1,0.2,5,0.12251174159399816,0.4,0.2774882584060019
no_salary_hike_no_attrition,sigmoid,2,3,0.2,0.30000000000000004,1,0.292852677609038,1.0,0.707147322390962
no_salary_hike_no_attrition,sigmoid,2,5,0.4,0.5,1,0.4950842885775202,1.0,0.5049157114224798
no_salary_hike_no_attrition,sigmoid,2,6,0.5,0.6000000000000001,1,0.5896345873474642,1.0,0.4103654126525358
no_salary_hike_no_attrition,sigmoid,2,7,0.6000000000000001,0.7000000000000001,5,0.6222530792810158,1.0,0.3777469207189842
no_salary_hike_no_attrition,sigmoid,2,8,0.7000000000000001,0.8,5,0.7636384733049363,0.6,0.1636384733049363
no_salary_hike_no_attrition,sigmoid,2,9,0.8,0.9,6,0.8504534774788151,1.0,0.14954652252118494
no_salary_hike_no_attrition,sigmoid,3,1,0.0,0.1,1,0.09778517647769575,0.0,0.09778517647769575
no_salary_hike_no_attrition,sigmoid,3,2,0.1,0.2,10,0.151101124094354,0.1,0.051101124094353995
no_salary_hike_no_attrition,sigmoid,3,3,0.2,0.30000000000000004,3,0.2677732347448827,0.3333333333333333,0.06556009858845063
no_salary_hike_no_attrition,sigmoid,3,4,0.30000000000000004,0.4,3,0.34506348823280736,0.0,0.34506348823280736
no_salary_hike_no_attrition,sigmoid,3,5,0.4,0.5,1,0.44439358870499934,0.0,0.44439358870499934
no_salary_hike_no_attrition,sigmoid,3,7,0.6000000000000001,0.7000000000000001,4,0.6501095424195352,0.75,0.09989045758046478
no_salary_hike_no_attrition,sigmoid,3,8,0.7000000000000001,0.8,17,0.7590897890505535,0.8235294117647058,0.06443962271415238
no_salary_hike_no_attrition,sigmoid,3,9,0.8,0.9,58,0.8600476864260158,0.8448275862068966,0.015220100219119237
no_salary_hike_no_attrition,sigmoid,3,10,0.9,1.0,23,0.9194518615382492,0.8260869565217391,0.09336490501651007
no_salary_hike_no_attrition,sigmoid,4,1,0.0,0.1,62,0.06494810504025422,0.0967741935483871,0.03182608850813287
no_salary_hike_no_attrition,sigmoid,4,2,0.1,0.2,45,0.13985978935877735,0.1111111111111111,0.02874867824766625
no_salary_hike_no_attrition,sigmoid,4,3,0.2,0.30000000000000004,10,0.24516514987601123,0.2,0.045165149876011224
no_salary_hike_no_attrition,sigmoid,4,4,0.30000000000000004,0.4,3,0.3264018830914392,0.0,0.3264018830914392
no_salary_hike_no_attrition,isotonic,2,1,0.0,0.1,88,0.008158704924090614,0.011363636363636364,0.00320493143954575
no_salary_hike_no_attrition,isotonic,2,2,0.1,0.2,13,0.1485625827146807,0.15384615384615385,0.005283571131473153
no_salary_hike_no_attrition,isotonic,2,3,0.2,0.30000000000000004,1,0.24813278008298753,1.0,0.7518672199170124
no_salary_hike_no_attrition,isotonic,2,5,0.4,0.5,4,0.48486474917424544,1.0,0.5151352508257545
no_salary_hike_no_attrition,isotonic,2,6,0.5,0.6000000000000001,1,0.5842824601366744,1.0,0.4157175398633256
no_salary_hike_no_attrition,isotonic,2,7,0.6000000000000001,0.7000000000000001,1,0.6690265486725664,1.0,0.3309734513274336
no_salary_hike_no_attrition,isotonic,2,8,0.7000000000000001,0.8,1,0.7397260273972603,1.0,0.26027397260273966
no_salary_hike_no_attrition,isotonic,2,9,0.8,0.9,6,0.8739972511825274,0.6666666666666666,0.20733058451586073
no_salary_hike_no_attrition,isotonic,2,10,0.9,1.0,5,0.9927119962328848,1.0,0.0072880037671152476
no_salary_hike_no_attrition,isotonic,3,1,0.0,0.1,5,9.927119962328847e-09,0.0,9.927119962328847e-09
no_salary_hike_no_attrition,isotonic,3,2,0.1,0.2,9,0.1146543935934906,0.2222222222222222,0.10756782862873161
no_salary_hike_no_attrition,isotonic,3,5,0.4,0.5,3,0.493573264781491,0.0,0.493573264781491
no_salary_hike_no_attrition,isotonic,3,6,0.5,0.6000000000000001,1,0.5293144642528947,0.0,0.5293144642528947
no_salary_hike_no_attrition,isotonic,3,7,0.6000000000000001,0.7000000000000001,15,0.6862962838990813,0.8,0.11370371610091878
no_salary_hike_no_attrition,isotonic,3,8,0.7000000000000001,0.8,8,0.7759510835940662,0.875,0.09904891640593383
no_salary_hike_no_attrition,isotonic,3,9,0.8,0.9,44,0.8300867437751958,0.8636363636363636,0.03354961986116789
no_salary_hike_no_attrition,isotonic,3,10,0.9,1.0,35,0.947900162228668,0.8,0.14790016222866798
no_salary_hike_no_attrition,isotonic,4,1,0.0,0.1,67,0.037964953682815564,0.11940298507462686,0.0814380313918113
no_salary_hike_no_attrition,isotonic,4,2,0.1,0.2,38,0.17668170780321932,0.07894736842105263,0.09773433938216669
no_salary_hike_no_attrition,isotonic,4,3,0.2,0.30000000000000004,3,0.23579797743849717,0.0,0.23579797743849717
no_salary_hike_no_attrition,isotonic,4,4,0.30000000000000004,0.4,12,0.3127750152192933,0.16666666666666666,0.14610834855262664
no_salary_hike_no_attrition,raw,2,1,0.0,0.1,96,0.007146380410675566,0.010416666666666666,0.0032702862559910997
no_salary_hike_no_attrition,raw,2,2,0.1,0.2,1,0.1596071422100067,0.0,0.1596071422100067
no_salary_hike_no_attrition,raw,2,3,0.2,0.30000000000000004,1,0.2029453312182663,0.0,0.2029453312182663
no_salary_hike_no_attrition,raw,2,4,0.30000000000000004,0.4,3,0.3731104348663343,0.3333333333333333,0.03977710153300096
no_salary_hike_no_attrition,raw,2,7,0.6000000000000001,0.7000000000000001,1,0.6966135709468595,0.0,0.6966135709468595
no_salary_hike_no_attrition,raw,2,8,0.7000000000000001,0.8,1,0.7884668445915369,1.0,0.21153315540846307
no_salary_hike_no_attrition,raw,2,9,0.8,0.9,4,0.8772564086075888,1.0,0.1227435913924112
no_salary_hike_no_attrition,raw,2,10,0.9,1.0,13,0.9543836065694725,1.0,0.04561639343052748
no_salary_hike_no_attrition,raw,3,1,0.0,0.1,14,0.04478938256878066,0.0,0.04478938256878066
no_salary_hike_no_attrition,raw,3,2,0.1,0.2,3,0.12553268062394377,0.0,0.12553268062394377
no_salary_hike_no_attrition,raw,3,3,0.2,0.30000000000000004,2,0.24796619391633168,0.5,0.2520338060836683
no_salary_hike_no_attrition,raw,3,4,0.30000000000000004,0.4,1,0.39362744931703697,1.0,0.606372550682963
no_salary_hike_no_attrition,raw,3,5,0.4,0.5,1,0.4715882306782535,1.0,0.5284117693217465
no_salary_hike_no_attrition,raw,3,6,0.5,0.6000000000000001,4,0.5726039211081883,0.5,0.07260392110818825
no_salary_hike_no_attrition,raw,3,7,0.6000000000000001,0.7000000000000001,3,0.6606383279441719,1.0,0.3393616720558281
no_salary_hike_no_attrition,raw,3,8,0.7000000000000001,0.8,7,0.7690258089957309,0.8571428571428571,0.08811704814712618
no_salary_hike_no_attrition,raw,3,9,0.8,0.9,22,0.8625863343437825,0.9090909090909091,0.04650457474712655
no_salary_hike_no_attrition,raw,3,10,0.9,1.0,63,0.9530095066065855,0.8412698412698413,0.11173966533674418
no_salary_hike_no_attrition,raw,4,1,0.0,0.1,89,0.03192128473599863,0.10112359550561797,0.06920231076961934
no_salary_hike_no_attrition,raw,4,2,0.1,0.2,21,0.13915767209500454,0.09523809523809523,0.04391957685690931
no_salary_hike_no_attrition,raw,4,3,0.2,0.30000000000000004,4,0.2372876738916205,0.25,0.012712326108379496
no_salary_hike_no_attrition,raw,4,4,0.30000000000000004,0.4,2,0.33730831795647676,0.0,0.33730831795647676
no_salary_hike_no_attrition,raw,4,5,0.4,0.5,2,0.4367318460755816,0.5,0.06326815392441842
no_salary_hike_no_attrition,raw,4,6,0.5,0.6000000000000001,1,0.5275188757235867,0.0,0.5275188757235867
no_salary_hike_no_attrition,raw,4,7,0.6000000000000001,0.7000000000000001,1,0.6061083436466242,0.0,0.6061083436466242
no_salary_hike_no_attrition,sigmoid,2,1,0.0,0.1,94,0.012246171760973647,0.010638297872340425,0.0016078738886332218
no_salary_hike_no_attrition,sigmoid,2,2,0.1,0.2,2,0.1115547622109445,0.0,0.1115547622109445
no_salary_hike_no_attrition,sigmoid,2,3,0.2,0.30000000000000004,2,0.2445802956640294,0.0,0.2445802956640294
no_salary_hike_no_attrition,sigmoid,2,4,0.30000000000000004,0.4,1,0.37450762091674394,0.0,0.37450762091674394
no_salary_hike_no_attrition,sigmoid,2,5,0.4,0.5,2,0.4324898423775936,0.5,0.06751015762240642
no_salary_hike_no_attrition,sigmoid,2,7,0.6000000000000001,0.7000000000000001,1,0.6318292586010235,0.0,0.6318292586010235
no_salary_hike_no_attrition,sigmoid,2,8,0.7000000000000001,0.8,5,0.7639529807022638,1.0,0.2360470192977362
no_salary_hike_no_attrition,sigmoid,2,9,0.8,0.9,11,0.8567043705652011,1.0,0.1432956294347989
no_salary_hike_no_attrition,sigmoid,2,10,0.9,1.0,2,0.9160195771313957,1.0,0.0839804228686043
no_salary_hike_no_attrition,sigmoid,3,1,0.0,0.1,7,0.07934212481594789,0.0,0.07934212481594789
no_salary_hike_no_attrition,sigmoid,3,2,0.1,0.2,9,0.13036116817775067,0.0,0.13036116817775067
no_salary_hike_no_attrition,sigmoid,3,3,0.2,0.30000000000000004,2,0.22920781597554887,0.0,0.22920781597554887
no_salary_hike_no_attrition,sigmoid,3,4,0.30000000000000004,0.4,1,0.30495034677429766,1.0,0.6950496532257023
no_salary_hike_no_attrition,sigmoid,3,5,0.4,0.5,1,0.4935764880822407,1.0,0.5064235119177594
no_salary_hike_no_attrition,sigmoid,3,6,0.5,0.6000000000000001,2,0.5456896167066552,0.5,0.04568961670665517
no_salary_hike_no_attrition,sigmoid,3,7,0.6000000000000001,0.7000000000000001,5,0.6551029676262944,0.8,0.14489703237370566
no_salary_hike_no_attrition,sigmoid,3,8,0.7000000000000001,0.8,8,0.7600448821258196,0.875,0.11495511787418045
no_salary_hike_no_attrition,sigmoid,3,9,0.8,0.9,61,0.8590378047279714,0.8688524590163934,0.009814654288421987
no_salary_hike_no_attrition,sigmoid,3,10,0.9,1.0,24,0.9203987963170229,0.8333333333333334,0.08706546298368956
no_salary_hike_no_attrition,sigmoid,4,1,0.0,0.1,59,0.06338918945417077,0.11864406779661017,0.055254878342439404
no_salary_hike_no_attrition,sigmoid,4,2,0.1,0.2,52,0.13565447486972954,0.07692307692307693,0.05873139794665261
no_salary_hike_no_attrition,sigmoid,4,3,0.2,0.30000000000000004,6,0.23729745330073468,0.16666666666666666,0.07063078663406802
no_salary_hike_no_attrition,sigmoid,4,4,0.30000000000000004,0.4,3,0.3494077556475521,0.3333333333333333,0.016074422314218795
no_salary_hike_no_attrition,isotonic,2,1,0.0,0.1,96,0.007370226250597567,0.010416666666666666,0.0030464404160690994
no_salary_hike_no_attrition,isotonic,2,4,0.30000000000000004,0.4,2,0.3429782635997858,0.0,0.3429782635997858
no_salary_hike_no_attrition,isotonic,2,5,0.4,0.5,3,0.4220236421022386,0.3333333333333333,0.08869030876890527
no_salary_hike_no_attrition,isotonic,2,8,0.7000000000000001,0.8,1,0.7755225689185096,0.0,0.7755225689185096
no_salary_hike_no_attrition,isotonic,2,9,0.8,0.9,5,0.8307135952322661,1.0,0.16928640476773393
no_salary_hike_no_attrition,isotonic,2,10,0.9,1.0,13,0.9813873476155929,1.0,0.018612652384407125
no_salary_hike_no_attrition,isotonic,3,1,0.0,0.1,13,9.813873476155929e-09,0.0,9.813873476155929e-09
no_salary_hike_no_attrition,isotonic,3,2,0.1,0.2,6,0.14633237555705775,0.16666666666666666,0.02033429110960891
no_salary_hike_no_attrition,isotonic,3,6,0.5,0.6000000000000001,9,0.5491813532424796,0.7777777777777778,0.22859642453529816
no_salary_hike_no_attrition,isotonic,3,7,0.6000000000000001,0.7000000000000001,2,0.6579809759184829,1.0,0.3420190240815171
no_salary_hike_no_attrition,isotonic,3,8,0.7000000000000001,0.8,4,0.7551514483362975,0.75,0.005151448336297548
no_salary_hike_no_attrition,isotonic,3,9,0.8,0.9,14,0.8353463052943908,0.8571428571428571,0.021796551848466295
no_salary_hike_no_attrition,isotonic,3,10,0.9,1.0,72,0.9100388579513835,0.8611111111111112,0.048927746840272346
no_salary_hike_no_attrition,isotonic,4,1,0.0,0.1,103,0.07450510551100487,0.0970873786407767,0.022582273129771832
no_salary_hike_no_attrition,isotonic,4,2,0.1,0.2,8,0.16744311875647133,0.125,0.04244311875647133
no_salary_hike_no_attrition,isotonic,4,3,0.2,0.30000000000000004,3,0.24665251909785244,0.3333333333333333,0.08668081423548088
no_salary_hike_no_attrition,isotonic,4,4,0.30000000000000004,0.4,1,0.3043478223818526,0.0,0.3043478223818526
no_salary_hike_no_attrition,isotonic,4,5,0.4,0.5,5,0.44411764261697134,0.2,0.24411764261697133
no_salary_hike_no_attrition_no_department,raw,2,1,0.0,0.1,93,0.007309216877501362,0.0,0.007309216877501362
no_salary_hike_no_attrition_no_department,raw,2,2,0.1,0.2,2,0.1633635331057631,0.0,0.1633635331057631
no_salary_hike_no_attrition_no_department,raw,2,3,0.2,0.30000000000000004,1,0.2592899496494049,0.0,0.2592899496494049
no_salary_hike_no_attrition_no_department,raw,2,4,0.30000000000000004,0.4,2,0.3800662950031736,0.0,0.3800662950031736
no_salary_hike_no_attrition_no_department,raw,2,5,0.4,0.5,1,0.44086924051582593,0.0,0.44086924051582593
no_salary_hike_no_attrition_no_department,raw,2,7,0.6000000000000001,0.7000000000000001,1,0.6596552121273145,1.0,0.3403447878726855
no_salary_hike_no_attrition_no_department,raw,2,8,0.7000000000000001,0.8,3,0.7484342695150644,1.0,0.2515657304849356
no_salary_hike_no_attrition_no_department,raw,2,9,0.8,0.9,8,0.8649924936081947,0.75,0.11499249360819475
no_salary_hike_no_attrition_no_department,raw,2,10,0.9,1.0,9,0.946204527256424,1.0,0.05379547274357599
no_salary_hike_no_attrition_no_department,raw,3,1,0.0,0.1,10,0.054808396050038545,0.1,0.04519160394996146
no_salary_hike_no_attrition_no_department,raw,3,2,0.1,0.2,7,0.12755388420304456,0.14285714285714285,0.01530325865409829
no_salary_hike_no_attrition_no_department,raw,3,3,0.2,0.30000000000000004,3,0.24206454419868315,0.0,0.24206454419868315
no_salary_hike_no_attrition_no_department,raw,3,4,0.30000000000000004,0.4,1,0.31844383418849886,0.0,0.31844383418849886
no_salary_hike_no_attrition_no_department,raw,3,5,0.4,0.5,2,0.42496151060358767,0.5,0.07503848939641233
no_salary_hike_no_attrition_no_department,raw,3,6,0.5,0.6000000000000001,3,0.5665302710739896,1.0,0.43346972892601043
no_salary_hike_no_attrition_no_department,raw,3,7,0.6000000000000001,0.7000000000000001,9,0.6538602053060446,0.7777777777777778,0.12391757247173318
no_salary_hike_no_attrition_no_department,raw,3,8,0.7000000000000001,0.8,11,0.7506756199968769,0.9090909090909091,0.15841528909403213
no_salary_hike_no_attrition_no_department,raw,3,9,0.8,0.9,22,0.8532229592211487,0.9545454545454546,0.10132249532430593
no_salary_hike_no_attrition_no_department,raw,3,10,0.9,1.0,52,0.9511407980382549,0.8461538461538461,0.10498695188440876
no_salary_hike_no_attrition_no_department,raw,4,1,0.0,0.1,83,0.0346301321189945,0.0963855421686747,0.0617554100496802
no_salary_hike_no_attrition_no_department,raw,4,2,0.1,0.2,18,0.15087072321892328,0.05555555555555555,0.09531516766336773
no_salary_hike_no_attrition_no_department,raw,4,3,0.2,0.30000000000000004,10,0.257346577807093,0.1,0.15734657780709302
no_salary_hike_no_attrition_no_department,raw,4,4,0.30000000000000004,0.4,7,0.35553334450340063,0.2857142857142857,0.06981905878911493
no_salary_hike_no_attrition_no_department,raw,4,6,0.5,0.6000000000000001,2,0.566399688020766,0.5,0.06639968802076601
no_salary_hike_no_attrition_no_department,sigmoid,2,1,0.0,0.1,93,0.004494723936063522,0.0,0.004494723936063522
no_salary_hike_no_attrition_no_department,sigmoid,2,2,0.1,0.2,2,0.12663502280673755,0.0,0.12663502280673755
no_salary_hike_no_attrition_no_department,sigmoid,2,3,0.2,0.30000000000000004,1,0.2128523162088861,0.0,0.2128523162088861
no_salary_hike_no_attrition_no_department,sigmoid,2,4,0.30000000000000004,0.4,3,0.34555151871931683,0.0,0.34555151871931683
no_salary_hike_no_attrition_no_department,sigmoid,2,6,0.5,0.6000000000000001,1,0.5749461357406209,1.0,0.4250538642593791
no_salary_hike_no_attrition_no_department,sigmoid,2,7,0.6000000000000001,0.7000000000000001,2,0.6372299176313037,1.0,0.36277008236869634
no_salary_hike_no_attrition_no_department,sigmoid,2,8,0.7000000000000001,0.8,9,0.7582997975335595,0.7777777777777778,0.019477980244218318
no_salary_hike_no_attrition_no_department,sigmoid,2,9,0.8,0.9,8,0.8571704126148811,1.0,0.14282958738511886
no_salary_hike_no_attrition_no_department,sigmoid,2,10,0.9,1.0,1,0.910813191342216,1.0,0.08918680865778394
no_salary_hike_no_attrition_no_department,sigmoid,3,1,0.0,0.1,4,0.07795011059509066,0.0,0.07795011059509066
no_salary_hike_no_attrition_no_department,sigmoid,3,2,0.1,0.2,11,0.14747939228883755,0.18181818181818182,0.03433878952934427
no_salary_hike_no_attrition_no_department,sigmoid,3,3,0.2,0.30000000000000004,3,0.23541241543768363,0.0,0.23541241543768363
no_salary_hike_no_attrition_no_department,sigmoid,3,4,0.30000000000000004,0.4,3,0.3229886389692565,0.0,0.3229886389692565
no_salary_hike_no_attrition_no_department,sigmoid,3,6,0.5,0.6000000000000001,3,0.571096036843554,1.0,0.42890396315644597
no_salary_hike_no_attrition_no_department,sigmoid,3,7,0.6000000000000001,0.7000000000000001,2,0.6107072706590181,0.5,0.11070727065901809
no_salary_hike_no_attrition_no_department,sigmoid,3,8,0.7000000000000001,0.8,20,0.7568842272372356,0.85,0.09311577276276439
no_salary_hike_no_attrition_no_department,sigmoid,3,9,0.8,0.9,47,0.8592729239954966,0.8936170212765957,0.034344097281099106
no_salary_hike_no_attrition_no_department,sigmoid,3,10,0.9,1.0,27,0.9218972313471657,0.8518518518518519,0.07004537949531386
no_salary_hike_no_attrition_no_department,sigmoid,4,1,0.0,0.1,55,0.06392580321057657,0.07272727272727272,0.00880146951669615
no_salary_hike_no_attrition_no_department,sigmoid,4,2,0.1,0.2,47,0.1388441216199585,0.10638297872340426,0.03246114289655423
no_salary_hike_no_attrition_no_department,sigmoid,4,3,0.2,0.30000000000000004,16,0.24188955985391386,0.1875,0.05438955985391386
no_salary_hike_no_attrition_no_department,sigmoid,4,4,0.30000000000000004,0.4,2,0.383195236491624,0.5,0.11680476350837599
no_salary_hike_no_attrition_no_department,isotonic,2,1,0.0,0.1,94,0.0010413119377576784,0.0,0.0010413119377576784
no_salary_hike_no_attrition_no_department,isotonic,2,2,0.1,0.2,2,0.14769478853624568,0.0,0.14769478853624568
no_salary_hike_no_attrition_no_department,isotonic,2,3,0.2,0.30000000000000004,2,0.2674897119341564,0.0,0.2674897119341564
no_salary_hike_no_attrition_no_department,isotonic,2,4,0.30000000000000004,0.4,1,0.33333332666666676,0.0,0.33333332666666676
no_salary_hike_no_attrition_no_department,isotonic,2,8,0.7000000000000001,0.8,3,0.7410285036216067,1.0,0.25897149637839334
no_salary_hike_no_attrition_no_department,isotonic,2,9,0.8,0.9,4,0.8230130139904883,1.0,0.17698698600951168
no_salary_hike_no_attrition_no_department,isotonic,2,10,0.9,1.0,14,0.9233010584812391,0.8571428571428571,0.06615820133838202
no_salary_hike_no_attrition_no_department,isotonic,3,1,0.0,0.1,16,0.0776310125234399,0.125,0.0473689874765601
