run_id,config_hash,scientific_input_hash,source_tree_hash,record_type,source_path,fold_contract_hash,xgboost_model_set_sha256,dataset_sha256,calibration_protocol_sha256,method,primary_method,class_label,bin,bin_low,bin_high,n_samples,n_positive,bin_status,mean_predicted_probability,observed_frequency,observed_frequency_ci_low,observed_frequency_ci_high,absolute_gap,selection_source,selection_performed,outer_test_used_for_selection,n_folds,point_estimate_unit,confidence_interval_method,fold_variability_status,accuracy_oof,accuracy_ci_low,accuracy_ci_high,accuracy_bootstrap_std,accuracy_fold_mean,accuracy_fold_std,accuracy_fold_min,accuracy_fold_max,balanced_accuracy_oof,balanced_accuracy_ci_low,balanced_accuracy_ci_high,balanced_accuracy_bootstrap_std,balanced_accuracy_fold_mean,balanced_accuracy_fold_std,balanced_accuracy_fold_min,balanced_accuracy_fold_max,macro_f1_oof,macro_f1_ci_low,macro_f1_ci_high,macro_f1_bootstrap_std,macro_f1_fold_mean,macro_f1_fold_std,macro_f1_fold_min,macro_f1_fold_max,quadratic_weighted_kappa_oof,quadratic_weighted_kappa_ci_low,quadratic_weighted_kappa_ci_high,quadratic_weighted_kappa_bootstrap_std,quadratic_weighted_kappa_fold_mean,quadratic_weighted_kappa_fold_std,quadratic_weighted_kappa_fold_min,quadratic_weighted_kappa_fold_max,ordinal_mae_oof,ordinal_mae_ci_low,ordinal_mae_ci_high,ordinal_mae_bootstrap_std,ordinal_mae_fold_mean,ordinal_mae_fold_std,ordinal_mae_fold_min,ordinal_mae_fold_max,severe_error_rate_oof,severe_error_rate_ci_low,severe_error_rate_ci_high,severe_error_rate_bootstrap_std,severe_error_rate_fold_mean,severe_error_rate_fold_std,severe_error_rate_fold_min,severe_error_rate_fold_max,nll_log_loss_oof,nll_log_loss_ci_low,nll_log_loss_ci_high,nll_log_loss_bootstrap_std,nll_log_loss_fold_mean,nll_log_loss_fold_std,nll_log_loss_fold_min,nll_log_loss_fold_max,multiclass_brier_oof,multiclass_brier_ci_low,multiclass_brier_ci_high,multiclass_brier_bootstrap_std,multiclass_brier_fold_mean,multiclass_brier_fold_std,multiclass_brier_fold_min,multiclass_brier_fold_max,ece_confidence_oof,ece_confidence_ci_low,ece_confidence_ci_high,ece_confidence_bootstrap_std,ece_confidence_fold_mean,ece_confidence_fold_std,ece_confidence_fold_min,ece_confidence_fold_max,system_id,task_type,metric,point_estimate,ci_low,ci_high,bootstrap_std,n_resamples,n_valid,confidence_level,strata,seed,resample_hash,better_direction,domain_low,domain_high,comparison_id,system_a,system_b,estimate_a,estimate_b,raw_difference_a_minus_b,raw_difference_ci_low,raw_difference_ci_high,improvement_oriented_difference,improvement_ci_low,improvement_ci_high,primary_metric,primary_gate_comparison,gate_eligible,gate_triggered,method_order,class_order,n_bins,panel_metric_order,caption_warning
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,3.0,4.0,0.3,0.4,32.0,8.0,observed,0.3445525361546484,0.25,0.1325240091850904,0.4210655899424448,0.0945525361546484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,3.0,5.0,0.4,0.5,15.0,5.0,observed,0.4628952905934439,0.3333333333333333,0.1517632443971473,0.5828645226148023,0.1295619572601106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,3.0,6.0,0.5,0.6000000000000001,6.0,4.0,observed,0.5497843777479116,0.6666666666666666,0.299993315138392,0.9032285888942196,0.116882288918755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,3.0,7.0,0.6000000000000001,0.7000000000000001,29.0,25.0,observed,0.6715294697053454,0.8620689655172413,0.6944100627964798,0.9450256003588804,0.1905394958118959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,3.0,8.0,0.7000000000000001,0.8,155.0,127.0,observed,0.7690658038307631,0.8193548387096774,0.751305550499409,0.8719574233804438,0.0502890348789143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,3.0,9.0,0.8,0.9,639.0,550.0,observed,0.8549965520202533,0.8607198748043818,0.8317123723941285,0.8854162347833144,0.0057233227841285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,3.0,10.0,0.9,1.0,158.0,135.0,observed,0.9182697859016332,0.8544303797468354,0.7910355643591989,0.9009997201477582,0.0638394061547978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,4.0,1.0,0.0,0.1,472.0,23.0,observed,0.059113376202628,0.048728813559322,0.0326871591196572,0.0720566749805052,0.0103845626433059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,4.0,2.0,0.1,0.2,608.0,89.0,observed,0.1423926938813559,0.1463815789473684,0.1205045275942804,0.1766990309406184,0.0039888850660124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,4.0,3.0,0.2,0.3,102.0,17.0,observed,0.2266408443597244,0.1666666666666666,0.1067421655871802,0.2507874758437952,0.0599741776930577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,4.0,4.0,0.3,0.4,18.0,3.0,observed,0.3239605719771656,0.1666666666666666,0.0583657680586144,0.3922203810391572,0.157293905310499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,4.0,5.0,0.4,0.5,0.0,0.0,empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,4.0,6.0,0.5,0.6000000000000001,0.0,0.0,empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,4.0,7.0,0.6000000000000001,0.7000000000000001,0.0,0.0,empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,4.0,8.0,0.7000000000000001,0.8,0.0,0.0,empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,4.0,9.0,0.8,0.9,0.0,0.0,empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,4.0,10.0,0.9,1.0,0.0,0.0,empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,method_comparison,sigmoid_calibration/calibration_method_comparison.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,raw,False,,,,,1200.0,,,,,,,,predeclared_config,False,False,10.0,all_exactly_once_oof_samples,paired_stratified_sample_level_percentile_bootstrap,descriptive_only_not_population_ci,0.7591666666666667,0.7383333333333333,0.7791666666666667,0.0106176223799503,0.7591666666666665,0.055894797567052,0.6583333333333333,0.8666666666666667,0.6360452170862891,0.6110128017655619,0.6611369167744348,0.012864493966884,0.6356123428900198,0.0592629862535292,0.5326186970923813,0.7385750214697583,0.6210211647446707,0.5973194455340743,0.6446899209821426,0.0122294343935429,0.6182753756360796,0.0617649531489392,0.5283754134328847,0.7135083217024598,0.567602077831626,0.5351869047456209,0.5997216934759624,0.0162865035871821,0.5695590037644565,0.0807410413822279,0.4495412844036697,0.7153024911032029,0.2433333333333333,0.2225,0.2641874999999997,0.0107411672799052,0.2433333333333333,0.0559430927785515,0.1333333333333333,0.3416666666666667,0.0025,0.0,0.0058333333333333,0.0013997329369931,0.0025,0.004025382429497,0.0,0.0083333333333333,0.5514626110693018,0.5180433508694509,0.5862249153487464,0.0175034992473966,0.5514626110693018,0.0814166345684823,0.4018969913267867,0.6727457875675913,0.342606326573343,0.3215345608902642,0.3643110632424874,0.0109185135224745,0.342606326573343,0.0576510528512201,0.2285414778775486,0.4228409942660465,0.0375426568313583,0.0295359998906522,0.065947014219446,0.0092448272347463,0.0827665820603434,0.0205626043144313,0.0462837146741288,0.1103221338576894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,method_comparison,sigmoid_calibration/calibration_method_comparison.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,,,,,1200.0,,,,,,,,predeclared_config,False,False,10.0,all_exactly_once_oof_samples,paired_stratified_sample_level_percentile_bootstrap,descriptive_only_not_population_ci,0.8466666666666667,0.835,0.8575,0.0057423437324142,0.8466666666666667,0.0245954929124207,0.8083333333333333,0.8833333333333333,0.6187611565893668,0.6033011709012558,0.6330809093554145,0.0076114668446852,0.6187932409393389,0.0274205424882511,0.5600079744816587,0.6491228070175438,0.5891898643825839,0.5757489348232725,0.6021929881491074,0.006893920701972,0.589659457601879,0.0293417673292316,0.5383829945233454,0.6330962541488857,0.6279713342122784,0.5980540090535408,0.6567393507470005,0.0150093028805369,0.6288971035554047,0.0557745521390691,0.5315682281059062,0.7095435684647303,0.155,0.1441666666666666,0.1666666666666666,0.0058568790817924,0.155,0.0249072353016221,0.1166666666666666,0.1916666666666666,0.0016666666666666,0.0,0.0041666666666666,0.0011365957617115,0.0016666666666666,0.0035136418446315,0.0,0.0083333333333333,0.4556457723677246,0.4358509399019931,0.4764416595056033,0.0102185699950172,0.4556457723677245,0.0439389611896649,0.4001935799014077,0.55119623860954,0.2634041394464624,0.2503386670767185,0.2769252300827206,0.0067419709551104,0.2634041394464624,0.0294771911065526,0.2213489248747436,0.3235568033947531,0.0419338956850242,0.0294159682045776,0.0583580658808963,0.0073997419043894,0.0557471705642675,0.0171458294998233,0.0296816046300497,0.0836493031890425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,metric_interval,sigmoid_calibration/calibration_metric_intervals.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,paired_stratified_percentile,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw,ordinal_multiclass_performance,accuracy,0.7591666666666667,0.7383333333333333,0.7791666666666667,0.0106176223799503,5000.0,5000.0,0.95,outer_fold;y_true,42.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,higher,0.0,1.0,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,metric_interval,sigmoid_calibration/calibration_metric_intervals.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,paired_stratified_percentile,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw,ordinal_multiclass_performance,balanced_accuracy,0.6360452170862891,0.6110128017655619,0.6611369167744348,0.012864493966884,5000.0,5000.0,0.95,outer_fold;y_true,42.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,higher,0.0,1.0,,,,,,,,,,,,,,,,,,,,
