formulation_id,repetition,metric,comparison,xgboost_raw_value,baseline_value,signed_arithmetic_difference,better_direction,inference
primary_three_class,5,ece_confidence,xgboost_raw_minus_majority_baseline,0.08376804740465452,0.2186495176848875,-0.13488147028023298,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,5,ece_confidence,xgboost_raw_minus_stratified_baseline,0.08376804740465452,0.38585209003215437,-0.3020840426274999,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,5,ece_confidence,xgboost_raw_minus_ordinal_median_baseline,0.08376804740465452,0.2186495176848875,-0.13488147028023298,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,5,macro_f1,xgboost_raw_minus_majority_baseline,0.6558321889391499,0.2924187725631769,0.36341341637597296,higher,descriptive_matched_repetition_no_confidence_interval
primary_three_class,5,macro_f1,xgboost_raw_minus_stratified_baseline,0.6558321889391499,0.2965280567486927,0.35930413219045715,higher,descriptive_matched_repetition_no_confidence_interval
primary_three_class,5,macro_f1,xgboost_raw_minus_ordinal_median_baseline,0.6558321889391499,0.2924187725631769,0.36341341637597296,higher,descriptive_matched_repetition_no_confidence_interval
primary_three_class,5,multiclass_brier,xgboost_raw_minus_majority_baseline,0.30637989491588363,0.43729903536977494,-0.1309191404538913,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,5,multiclass_brier,xgboost_raw_minus_stratified_baseline,0.30637989491588363,0.7717041800643086,-0.465324285148425,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,5,multiclass_brier,xgboost_raw_minus_ordinal_median_baseline,0.30637989491588363,0.43729903536977494,-0.1309191404538913,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,5,nll_log_loss,xgboost_raw_minus_majority_baseline,0.5789927907222171,7.880927429131723,-7.301934638409506,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,5,nll_log_loss,xgboost_raw_minus_stratified_baseline,0.5789927907222171,13.907518992585397,-13.328526201863179,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,5,nll_log_loss,xgboost_raw_minus_ordinal_median_baseline,0.5789927907222171,7.880927429131723,-7.301934638409506,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,5,ordinal_mae,xgboost_raw_minus_majority_baseline,0.19292604501607716,0.21864951768488747,-0.02572347266881031,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,5,ordinal_mae,xgboost_raw_minus_stratified_baseline,0.19292604501607716,0.4212218649517685,-0.22829581993569134,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,5,ordinal_mae,xgboost_raw_minus_ordinal_median_baseline,0.19292604501607716,0.21864951768488747,-0.02572347266881031,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,5,quadratic_weighted_kappa,xgboost_raw_minus_majority_baseline,0.5315324362321752,0.0,0.5315324362321752,higher,descriptive_matched_repetition_no_confidence_interval
primary_three_class,5,quadratic_weighted_kappa,xgboost_raw_minus_stratified_baseline,0.5315324362321752,-0.09736860312262152,0.6289010393547967,higher,descriptive_matched_repetition_no_confidence_interval
primary_three_class,5,quadratic_weighted_kappa,xgboost_raw_minus_ordinal_median_baseline,0.5315324362321752,0.0,0.5315324362321752,higher,descriptive_matched_repetition_no_confidence_interval
primary_three_class,5,ranked_probability_score,xgboost_raw_minus_majority_baseline,0.07699973771571629,0.10932475884244373,-0.03232502112672744,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,5,ranked_probability_score,xgboost_raw_minus_stratified_baseline,0.07699973771571629,0.21061093247588425,-0.13361119476016797,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,5,ranked_probability_score,xgboost_raw_minus_ordinal_median_baseline,0.07699973771571629,0.10932475884244373,-0.03232502112672744,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,1,ece_confidence,xgboost_raw_minus_majority_baseline,0.10056119059771633,0.2186495176848875,-0.11808832708717117,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,1,ece_confidence,xgboost_raw_minus_stratified_baseline,0.10056119059771633,0.360128617363344,-0.25956742676562766,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,1,ece_confidence,xgboost_raw_minus_ordinal_median_baseline,0.10056119059771633,0.2186495176848875,-0.11808832708717117,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,1,macro_f1,xgboost_raw_minus_majority_baseline,0.5933537239064623,0.21931407942238268,0.37403964448407967,higher,descriptive_matched_repetition_no_confidence_interval
