run_id,contract_sha256,scientific_input_sha256,formulation_id,repetition,system,ordered_labels_json,n_samples,class_label,precision,recall,f1,support
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,1,stratified_baseline,"[1,2,3,4]",311,1,0.0,0.0,0.0,13
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,1,stratified_baseline,"[1,2,3,4]",311,2,0.05,0.05555555555555555,0.05263157894736842,18
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,1,stratified_baseline,"[1,2,3,4]",311,3,0.7942386831275721,0.7942386831275721,0.7942386831275721,243
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,1,stratified_baseline,"[1,2,3,4]",311,4,0.11904761904761904,0.13513513513513514,0.12658227848101267,37
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,1,xgboost_raw,"[1,2,3,4]",311,1,0.8571428571428571,0.46153846153846156,0.6,13
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,1,xgboost_raw,"[1,2,3,4]",311,2,0.6842105263157895,0.7222222222222222,0.7027027027027027,18
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,1,xgboost_raw,"[1,2,3,4]",311,3,0.864,0.8888888888888888,0.8762677484787018,243
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,1,xgboost_raw,"[1,2,3,4]",311,4,0.2,0.1891891891891892,0.19444444444444445,37
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,1,xgboost_sigmoid,"[1,2,3,4]",311,1,0.8333333333333334,0.38461538461538464,0.5263157894736842,13
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,1,xgboost_sigmoid,"[1,2,3,4]",311,2,0.7058823529411765,0.6666666666666666,0.6857142857142857,18
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,1,xgboost_sigmoid,"[1,2,3,4]",311,3,0.84375,1.0,0.9152542372881356,243
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,1,xgboost_sigmoid,"[1,2,3,4]",311,4,0.0,0.0,0.0,37
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,2,majority_baseline,"[1,2,3,4]",311,1,0.0,0.0,0.0,13
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,2,majority_baseline,"[1,2,3,4]",311,2,0.0,0.0,0.0,18
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,2,majority_baseline,"[1,2,3,4]",311,3,0.7813504823151125,1.0,0.8772563176895307,243
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,2,majority_baseline,"[1,2,3,4]",311,4,0.0,0.0,0.0,37
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,2,ordinal_median_baseline,"[1,2,3,4]",311,1,0.0,0.0,0.0,13
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,2,ordinal_median_baseline,"[1,2,3,4]",311,2,0.0,0.0,0.0,18
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,2,ordinal_median_baseline,"[1,2,3,4]",311,3,0.7813504823151125,1.0,0.8772563176895307,243
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,2,ordinal_median_baseline,"[1,2,3,4]",311,4,0.0,0.0,0.0,37
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,2,stratified_baseline,"[1,2,3,4]",311,1,0.0,0.0,0.0,13
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,2,stratified_baseline,"[1,2,3,4]",311,2,0.07692307692307693,0.05555555555555555,0.06451612903225806,18
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,2,stratified_baseline,"[1,2,3,4]",311,3,0.7909836065573771,0.7942386831275721,0.7926078028747433,243
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,2,stratified_baseline,"[1,2,3,4]",311,4,0.09523809523809523,0.10810810810810811,0.10126582278481013,37
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,2,xgboost_raw,"[1,2,3,4]",311,1,0.7777777777777778,0.5384615384615384,0.6363636363636364,13
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,2,xgboost_raw,"[1,2,3,4]",311,2,0.65,0.7222222222222222,0.6842105263157895,18
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,2,xgboost_raw,"[1,2,3,4]",311,3,0.873015873015873,0.9053497942386831,0.8888888888888888,243
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,2,xgboost_raw,"[1,2,3,4]",311,4,0.26666666666666666,0.21621621621621623,0.23880597014925373,37
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,2,xgboost_sigmoid,"[1,2,3,4]",311,1,0.8,0.6153846153846154,0.6956521739130435,13
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,2,xgboost_sigmoid,"[1,2,3,4]",311,2,0.6666666666666666,0.5555555555555556,0.6060606060606061,18
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,2,xgboost_sigmoid,"[1,2,3,4]",311,3,0.8496503496503497,1.0,0.9187145557655955,243
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,2,xgboost_sigmoid,"[1,2,3,4]",311,4,0.0,0.0,0.0,37
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,3,majority_baseline,"[1,2,3,4]",311,1,0.0,0.0,0.0,13
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,3,majority_baseline,"[1,2,3,4]",311,2,0.0,0.0,0.0,18
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,3,majority_baseline,"[1,2,3,4]",311,3,0.7813504823151125,1.0,0.8772563176895307,243
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,3,majority_baseline,"[1,2,3,4]",311,4,0.0,0.0,0.0,37
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,3,ordinal_median_baseline,"[1,2,3,4]",311,1,0.0,0.0,0.0,13
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,3,ordinal_median_baseline,"[1,2,3,4]",311,2,0.0,0.0,0.0,18
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,3,ordinal_median_baseline,"[1,2,3,4]",311,3,0.7813504823151125,1.0,0.8772563176895307,243
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,3,ordinal_median_baseline,"[1,2,3,4]",311,4,0.0,0.0,0.0,37
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,3,stratified_baseline,"[1,2,3,4]",311,1,0.0,0.0,0.0,13
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,3,stratified_baseline,"[1,2,3,4]",311,2,0.0,0.0,0.0,18
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,3,stratified_baseline,"[1,2,3,4]",311,3,0.7845528455284553,0.7942386831275721,0.7893660531697342,243
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,3,stratified_baseline,"[1,2,3,4]",311,4,0.1111111111111111,0.10810810810810811,0.1095890410958904,37
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,3,xgboost_raw,"[1,2,3,4]",311,1,0.6,0.46153846153846156,0.5217391304347826,13
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,3,xgboost_raw,"[1,2,3,4]",311,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,18
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,3,xgboost_raw,"[1,2,3,4]",311,3,0.8536585365853658,0.8641975308641975,0.8588957055214724,243
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,3,xgboost_raw,"[1,2,3,4]",311,4,0.10810810810810811,0.10810810810810811,0.10810810810810811,37
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,3,xgboost_sigmoid,"[1,2,3,4]",311,1,0.6,0.46153846153846156,0.5217391304347826,13
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,3,xgboost_sigmoid,"[1,2,3,4]",311,2,0.625,0.5555555555555556,0.5882352941176471,18
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,3,xgboost_sigmoid,"[1,2,3,4]",311,3,0.8551236749116607,0.9958847736625515,0.9201520912547528,243
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,3,xgboost_sigmoid,"[1,2,3,4]",311,4,0.5,0.02702702702702703,0.05128205128205128,37
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,4,majority_baseline,"[1,2,3,4]",311,1,0.0,0.0,0.0,13
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,4,majority_baseline,"[1,2,3,4]",311,2,0.0,0.0,0.0,18
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,4,majority_baseline,"[1,2,3,4]",311,3,0.7813504823151125,1.0,0.8772563176895307,243
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,4,majority_baseline,"[1,2,3,4]",311,4,0.0,0.0,0.0,37
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,4,ordinal_median_baseline,"[1,2,3,4]",311,1,0.0,0.0,0.0,13
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,4,ordinal_median_baseline,"[1,2,3,4]",311,2,0.0,0.0,0.0,18
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,4,ordinal_median_baseline,"[1,2,3,4]",311,3,0.7813504823151125,1.0,0.8772563176895307,243
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,4,ordinal_median_baseline,"[1,2,3,4]",311,4,0.0,0.0,0.0,37
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,4,stratified_baseline,"[1,2,3,4]",311,1,0.07692307692307693,0.07692307692307693,0.07692307692307693,13
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,4,stratified_baseline,"[1,2,3,4]",311,2,0.0,0.0,0.0,18
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,4,stratified_baseline,"[1,2,3,4]",311,3,0.7890295358649789,0.7695473251028807,0.7791666666666667,243
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,4,stratified_baseline,"[1,2,3,4]",311,4,0.13333333333333333,0.16216216216216217,0.14634146341463414,37
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,4,xgboost_raw,"[1,2,3,4]",311,1,0.6,0.46153846153846156,0.5217391304347826,13
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,4,xgboost_raw,"[1,2,3,4]",311,2,0.5714285714285714,0.6666666666666666,0.6153846153846154,18
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,4,xgboost_raw,"[1,2,3,4]",311,3,0.869198312236287,0.8477366255144033,0.8583333333333333,243
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,4,xgboost_raw,"[1,2,3,4]",311,4,0.18604651162790697,0.21621621621621623,0.2,37
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,4,xgboost_sigmoid,"[1,2,3,4]",311,1,0.6666666666666666,0.46153846153846156,0.5454545454545454,13
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,4,xgboost_sigmoid,"[1,2,3,4]",311,2,0.6842105263157895,0.7222222222222222,0.7027027027027027,18
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,4,xgboost_sigmoid,"[1,2,3,4]",311,3,0.8586572438162544,1.0,0.9239543726235742,243
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,4,xgboost_sigmoid,"[1,2,3,4]",311,4,0.0,0.0,0.0,37
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,5,majority_baseline,"[1,2,3,4]",311,1,0.0,0.0,0.0,13
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,5,majority_baseline,"[1,2,3,4]",311,2,0.0,0.0,0.0,18
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,5,majority_baseline,"[1,2,3,4]",311,3,0.7813504823151125,1.0,0.8772563176895307,243
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,5,majority_baseline,"[1,2,3,4]",311,4,0.0,0.0,0.0,37
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,5,ordinal_median_baseline,"[1,2,3,4]",311,1,0.0,0.0,0.0,13
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,5,ordinal_median_baseline,"[1,2,3,4]",311,2,0.0,0.0,0.0,18
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,5,ordinal_median_baseline,"[1,2,3,4]",311,3,0.7813504823151125,1.0,0.8772563176895307,243
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,5,ordinal_median_baseline,"[1,2,3,4]",311,4,0.0,0.0,0.0,37
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,5,stratified_baseline,"[1,2,3,4]",311,1,0.1,0.07692307692307693,0.08695652173913043,13
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,5,stratified_baseline,"[1,2,3,4]",311,2,0.03225806451612903,0.05555555555555555,0.04081632653061224,18
phase3a_v3_20260907T141213Z_f6e6a0a,9a94052e8fc96ff0894c89cfe99eca898e1e0da5ed697c7fabac99e4fb22799b,76518cc8387a1f632b388e2e37f906879dcd73f32c6bc6a13443f15449e896bb,raw_order_four_class,5,stratified_baseline,"[1,2,3,4]",311,3,0.7698744769874477,0.757201646090535,0.7634854771784232,243
