feature_set,model,fold,n_features,removed_features,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,weighted_precision,macro_recall,weighted_recall,ordinal_mae,quadratic_weighted_kappa,adjacent_accuracy,severe_error_rate,nll_log_loss,multiclass_brier,ece_confidence
no_salary_hike_no_attrition_no_department_no_job_role,xgboost,7,19,"Age, EmpDepartment, EmpJobRole, EmpLastSalaryHikePercent, Attrition",0.8166666666666667,0.5808429118773947,0.5540694116618585,0.7693286126409651,0.53006253006253,0.7274891774891775,0.5808429118773947,0.8166666666666667,0.18333333333333332,0.5732298739088264,1.0,0.0,0.5369651221421009,0.309342882866462,0.07363390773534777
no_salary_hike_no_attrition_no_department_no_job_role,catboost,8,19,"Age, EmpDepartment, EmpJobRole, EmpLastSalaryHikePercent, Attrition",0.7916666666666666,0.5436781609195402,0.5236559139784945,0.7481182795698925,0.506060606060606,0.7098484848484848,0.5436781609195402,0.7916666666666666,0.21666666666666667,0.4592854843900869,0.9916666666666667,0.008333333333333333,0.5365426598141186,0.3148143339442415,0.06715003886555995
no_salary_hike_no_attrition_no_department_no_job_role,lightgbm,8,19,"Age, EmpDepartment, EmpJobRole, EmpLastSalaryHikePercent, Attrition",0.75,0.5116858237547893,0.4971766848816029,0.7184426229508197,0.4840277777777778,0.68984375,0.5116858237547893,0.75,0.25833333333333336,0.40145102781136643,0.9916666666666667,0.008333333333333333,0.9370350936235171,0.41250442461868636,0.16883571469981515
no_salary_hike_no_attrition_no_department_no_job_role,xgboost,8,19,"Age, EmpDepartment, EmpJobRole, EmpLastSalaryHikePercent, Attrition",0.7666666666666667,0.5193486590038314,0.5013513513513513,0.7275225225225225,0.485374149659864,0.6927721088435373,0.5193486590038314,0.7666666666666667,0.24166666666666667,0.4139886578449905,0.9916666666666667,0.008333333333333333,0.6016626356255957,0.35484921975825007,0.10279199009140327
no_salary_hike_no_attrition_no_department_no_job_role,catboost,9,19,"Age, EmpDepartment, EmpJobRole, EmpLastSalaryHikePercent, Attrition",0.8,0.5603448275862069,0.5342250196695515,0.7534028324154209,0.5108225108225108,0.7122294372294373,0.5603448275862069,0.8,0.2,0.5344325897187197,1.0,0.0,0.5933670140449439,0.34804961585273814,0.10765305525722747
no_salary_hike_no_attrition_no_department_no_job_role,lightgbm,9,19,"Age, EmpDepartment, EmpJobRole, EmpLastSalaryHikePercent, Attrition",0.7833333333333333,0.5526819923371648,0.5243271221532092,0.741601966873706,0.4987503905029678,0.7041002811621369,0.5526819923371648,0.7833333333333333,0.21666666666666667,0.5144724556489263,1.0,0.0,1.1945912555449374,0.41785662368272547,0.19642580106239402
no_salary_hike_no_attrition_no_department_no_job_role,xgboost,9,19,"Age, EmpDepartment, EmpJobRole, EmpLastSalaryHikePercent, Attrition",0.7833333333333333,0.5526819923371648,0.5243271221532092,0.741601966873706,0.4987503905029678,0.7041002811621369,0.5526819923371648,0.7833333333333333,0.21666666666666667,0.5144724556489263,1.0,0.0,0.6861711275722304,0.3766270768525071,0.14500982488195108
no_salary_hike_no_attrition_no_department_no_job_role,catboost,10,19,"Age, EmpDepartment, EmpJobRole, EmpLastSalaryHikePercent, Attrition",0.8333333333333334,0.6141762452107279,0.5761712167172228,0.7857305358948433,0.5426565067981474,0.74332138054684,0.6141762452107279,0.8333333333333334,0.16666666666666666,0.6248827758674587,1.0,0.0,0.5140232322193392,0.2937532856053036,0.09084787973307418
no_salary_hike_no_attrition_no_department_no_job_role,lightgbm,10,19,"Age, EmpDepartment, EmpJobRole, EmpLastSalaryHikePercent, Attrition",0.8083333333333333,0.5898467432950191,0.5678617441912124,0.7720911635345862,0.5476190476190476,0.7390873015873016,0.5898467432950191,0.8083333333333333,0.19166666666666668,0.581056466302368,1.0,0.0,0.8288259686434872,0.34212110793656764,0.15954184489111925
no_salary_hike_no_attrition_no_department_no_job_role,xgboost,10,19,"Age, EmpDepartment, EmpJobRole, EmpLastSalaryHikePercent, Attrition",0.8166666666666667,0.5936781609195402,0.5633195307108351,0.7732358523119394,0.5359262730396751,0.7342002499218995,0.5936781609195402,0.8166666666666667,0.18333333333333332,0.5891690009337068,1.0,0.0,0.5259380953386109,0.30685238291732286,0.08519578079382578
