system_id,support_threshold,attribute,metric,gap_max_minus_min,pointwise_ci_low,pointwise_ci_high,simultaneous_ci_low,simultaneous_ci_high,bootstrap_std,n_resamples,n_valid_cell_draws,n_complete_familywise_draws,familywise_critical_value,resample_hash,status,interval_scope,eligibility_scope,model_training_variability_included,claim_boundary
no_salary_hike_no_attrition_no_department,20,EmpDepartment,quadratic_weighted_kappa,0.43882398286949276,0.33166488401775923,0.5724827772702913,0.12751209462154367,0.7501358711174418,0.06135470890289094,5000,5000,5000,5.073968955515337,d16aadb56f2dde124df62387447bb01ddf51236f7f9e9e01b6218e8f6265f646,exploratory_pointwise_and_familywise_intervals_available,exploratory_familywise_simultaneous_not_confirmatory,fixed_from_complete_oof_before_resampling,False,exploratory_simultaneous_interval_not_confirmatory_fairness_inference
no_salary_hike_no_attrition_no_department,20,EmpDepartment,ordinal_mae,0.11928317033184468,0.07075804346150637,0.3242938566936209,0.0,0.4416839158231004,0.06354014940134989,5000,5000,5000,5.073968955515337,d16aadb56f2dde124df62387447bb01ddf51236f7f9e9e01b6218e8f6265f646,exploratory_pointwise_and_familywise_intervals_available,exploratory_familywise_simultaneous_not_confirmatory,fixed_from_complete_oof_before_resampling,False,exploratory_simultaneous_interval_not_confirmatory_fairness_inference
no_salary_hike_no_attrition_no_department,20,EmpDepartment,recall_class_2,0.46153846153846156,0.19999999999999996,0.75,0.0,1.1637390180593574,0.138392757755763,5000,5000,5000,5.073968955515337,d16aadb56f2dde124df62387447bb01ddf51236f7f9e9e01b6218e8f6265f646,exploratory_pointwise_and_familywise_intervals_available,exploratory_familywise_simultaneous_not_confirmatory,fixed_from_complete_oof_before_resampling,False,exploratory_simultaneous_interval_not_confirmatory_fairness_inference
no_salary_hike_no_attrition_no_department,20,EmpDepartment,recall_class_3,0.033991228070175517,0.05282425617477161,0.29945762626811745,0.0,0.3541927903368189,0.0631067247501758,5000,5000,5000,5.073968955515337,d16aadb56f2dde124df62387447bb01ddf51236f7f9e9e01b6218e8f6265f646,exploratory_pointwise_and_familywise_intervals_available,exploratory_familywise_simultaneous_not_confirmatory,fixed_from_complete_oof_before_resampling,False,exploratory_simultaneous_interval_not_confirmatory_fairness_inference
no_salary_hike_no_attrition_no_department,20,EmpDepartment,recall_class_4,0.1867595818815331,0.0743987098427888,0.3515555196437547,0.0,0.5364142264280767,0.06891146706100235,5000,5000,5000,5.073968955515337,d16aadb56f2dde124df62387447bb01ddf51236f7f9e9e01b6218e8f6265f646,exploratory_pointwise_and_familywise_intervals_available,exploratory_familywise_simultaneous_not_confirmatory,fixed_from_complete_oof_before_resampling,False,exploratory_simultaneous_interval_not_confirmatory_fairness_inference
no_salary_hike_no_attrition_no_department,20,EmpDepartment,multiclass_brier,0.26170523541212004,0.1780050814831198,0.559346996620964,0.0,0.760556053347223,0.09831570163488264,5000,5000,5000,5.073968955515337,d16aadb56f2dde124df62387447bb01ddf51236f7f9e9e01b6218e8f6265f646,exploratory_pointwise_and_familywise_intervals_available,exploratory_familywise_simultaneous_not_confirmatory,fixed_from_complete_oof_before_resampling,False,exploratory_simultaneous_interval_not_confirmatory_fairness_inference
no_salary_hike_no_attrition_no_department,20,EmpDepartment,log_loss,0.4329005741536104,0.27324446166984007,0.9103197751769029,0.0,1.2903545136966554,0.16899077370408505,5000,5000,5000,5.073968955515337,d16aadb56f2dde124df62387447bb01ddf51236f7f9e9e01b6218e8f6265f646,exploratory_pointwise_and_familywise_intervals_available,exploratory_familywise_simultaneous_not_confirmatory,fixed_from_complete_oof_before_resampling,False,exploratory_simultaneous_interval_not_confirmatory_fairness_inference
no_salary_hike_no_attrition_no_department,20,EducationBackground,macro_f1,0.052410039670858,0.050709761468227484,0.36841097249443316,0.0,0.4682686501641889,0.0819592343073558,5000,5000,5000,5.073968955515337,d16aadb56f2dde124df62387447bb01ddf51236f7f9e9e01b6218e8f6265f646,exploratory_pointwise_and_familywise_intervals_available,exploratory_familywise_simultaneous_not_confirmatory,fixed_from_complete_oof_before_resampling,False,exploratory_simultaneous_interval_not_confirmatory_fairness_inference
no_salary_hike_no_attrition_no_department,20,EducationBackground,balanced_accuracy,0.05203158299269817,0.02194366131282309,0.1766707175369246,0.0,0.25906199618152503,0.04080245957433136,5000,5000,5000,5.073968955515337,d16aadb56f2dde124df62387447bb01ddf51236f7f9e9e01b6218e8f6265f646,exploratory_pointwise_and_familywise_intervals_available,exploratory_familywise_simultaneous_not_confirmatory,fixed_from_complete_oof_before_resampling,False,exploratory_simultaneous_interval_not_confirmatory_fairness_inference
no_salary_hike_no_attrition_no_department,20,EducationBackground,quadratic_weighted_kappa,0.11897361357313174,0.046299690848246186,0.34023506501290524,0.0,0.5063688113897984,0.07634954041166792,5000,5000,5000,5.073968955515337,d16aadb56f2dde124df62387447bb01ddf51236f7f9e9e01b6218e8f6265f646,exploratory_pointwise_and_familywise_intervals_available,exploratory_familywise_simultaneous_not_confirmatory,fixed_from_complete_oof_before_resampling,False,exploratory_simultaneous_interval_not_confirmatory_fairness_inference
