feature_set,model,fold,n_features,removed_features,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,weighted_precision,macro_recall,weighted_recall,ordinal_mae,quadratic_weighted_kappa,adjacent_accuracy,severe_error_rate,nll_log_loss,multiclass_brier,ece_confidence
no_salary_hike_no_attrition,lightgbm,7,21,"Age, EmpLastSalaryHikePercent, Attrition",0.8416666666666667,0.618007662835249,0.5917820259283674,0.7968820039551747,0.5680272108843537,0.7568877551020408,0.618007662835249,0.8416666666666667,0.15833333333333333,0.6392405063291139,1.0,0.0,0.6797412097364399,0.28514526002337426,0.12219218161897244
no_salary_hike_no_attrition,xgboost,7,21,"Age, EmpLastSalaryHikePercent, Attrition",0.8666666666666667,0.6423371647509578,0.6136025876387796,0.8171059533175977,0.5877825877825877,0.7732683982683982,0.6423371647509578,0.8666666666666667,0.13333333333333333,0.6896217264791464,1.0,0.0,0.43134168913103493,0.24054019105018937,0.06141250530878696
no_salary_hike_no_attrition,catboost,8,21,"Age, EmpLastSalaryHikePercent, Attrition",0.8083333333333333,0.5770114942528736,0.5474465148378193,0.7652993443754315,0.52077475788816,0.7266244923461419,0.5770114942528736,0.8083333333333333,0.2,0.5144724556489263,0.9916666666666667,0.008333333333333333,0.5382834267071158,0.3161969513930111,0.10089722612543996
no_salary_hike_no_attrition,lightgbm,8,21,"Age, EmpLastSalaryHikePercent, Attrition",0.825,0.5846743295019157,0.5709953129307968,0.7837951475048249,0.5601630338472443,0.7481791600212653,0.5846743295019157,0.825,0.18333333333333332,0.5386094200576739,0.9916666666666667,0.008333333333333333,0.7215959240924978,0.2897154152361279,0.11768867915858192
no_salary_hike_no_attrition,xgboost,8,21,"Age, EmpLastSalaryHikePercent, Attrition",0.8416666666666667,0.6051724137931035,0.597710854676799,0.8004597054132657,0.5948148148148148,0.7664074074074073,0.6051724137931035,0.8416666666666667,0.15833333333333333,0.6284224250325945,1.0,0.0,0.5331366659540543,0.28493802738539514,0.10144708504279458
no_salary_hike_no_attrition,catboost,9,21,"Age, EmpLastSalaryHikePercent, Attrition",0.8,0.5731800766283525,0.537917087967644,0.7544657903606335,0.5067981473180935,0.7138801733154042,0.5731800766283525,0.8,0.2,0.5498593310409503,1.0,0.0,0.602049323306603,0.3491670920813622,0.11858090649440155
no_salary_hike_no_attrition,lightgbm,9,21,"Age, EmpLastSalaryHikePercent, Attrition",0.8416666666666667,0.5923371647509579,0.5805253875429314,0.7924672793093845,0.5740740740740741,0.7523148148148148,0.5923371647509579,0.8416666666666667,0.15833333333333333,0.6114519427402864,1.0,0.0,0.925459296576433,0.3166796020187983,0.16826648692998608
no_salary_hike_no_attrition,xgboost,9,21,"Age, EmpLastSalaryHikePercent, Attrition",0.8416666666666667,0.5923371647509579,0.5805253875429314,0.7924672793093845,0.5740740740740741,0.7523148148148148,0.5923371647509579,0.8416666666666667,0.15833333333333333,0.6114519427402864,1.0,0.0,0.5756062636378348,0.306634959588206,0.11887104709943142
no_salary_hike_no_attrition,catboost,10,21,"Age, EmpLastSalaryHikePercent, Attrition",0.825,0.5975095785440613,0.5653367653367654,0.7776233376233377,0.5364873222016079,0.7354205318491033,0.5975095785440613,0.825,0.175,0.5994914176732358,1.0,0.0,0.5158206584737965,0.294102063011016,0.09026122335752312
no_salary_hike_no_attrition,lightgbm,10,21,"Age, EmpLastSalaryHikePercent, Attrition",0.7916666666666666,0.5821839080459771,0.5637155819072003,0.7630732605668598,0.5464370145221209,0.736516379601486,0.5821839080459771,0.7916666666666666,0.20833333333333334,0.5624270711785297,1.0,0.0,0.8403476832038744,0.3448674314855232,0.15453078060941366
