run_id,repeated_contract_sha256,scientific_input_sha256,repetition,outer_seed,inner_seed,model_seed,fold_contract_hash,dataset_key,model_name,metric,value
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,cumulative_threshold_xgboost,macro_f1,0.6191329157984394
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,cumulative_threshold_xgboost,macro_precision,0.6073307511032212
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,cumulative_threshold_xgboost,macro_recall,0.658275529362368
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,cumulative_threshold_xgboost,multiclass_brier,0.4010895399531657
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,cumulative_threshold_xgboost,nll_log_loss,1.2540978807761003
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,cumulative_threshold_xgboost,ordinal_mae,0.3016666666666667
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,cumulative_threshold_xgboost,quadratic_weighted_kappa,0.5508614624408921
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,cumulative_threshold_xgboost,ranked_probability_score,0.09916828370383568
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,cumulative_threshold_xgboost,two_level_reversal_rate,0.0016666666666666668
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,cumulative_threshold_xgboost,weighted_f1,0.726976974841092
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,cumulative_threshold_xgboost,weighted_precision,0.7734029221598074
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,cumulative_threshold_xgboost,weighted_recall,0.7
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,lightgbm,accuracy,0.8083333333333333
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,lightgbm,adjacent_accuracy,0.9983333333333333
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,lightgbm,balanced_accuracy,0.6213191148551737
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,lightgbm,ece_confidence,0.09308084124045368
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,lightgbm,macro_f1,0.6082143805721042
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,lightgbm,macro_precision,0.6100873871791398
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,lightgbm,macro_recall,0.6213191148551737
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,lightgbm,multiclass_brier,0.31803036469681095
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,lightgbm,nll_log_loss,0.6247171125422909
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,lightgbm,ordinal_mae,0.19333333333333333
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,lightgbm,quadratic_weighted_kappa,0.5930192453611092
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,lightgbm,ranked_probability_score,0.08054141230252335
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,lightgbm,two_level_reversal_rate,0.0016666666666666668
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,lightgbm,weighted_f1,0.7845646438329366
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,lightgbm,weighted_precision,0.7669714244721298
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,lightgbm,weighted_recall,0.8083333333333333
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,logistic_regression,accuracy,0.72
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,logistic_regression,adjacent_accuracy,0.9933333333333333
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,logistic_regression,balanced_accuracy,0.518085917086837
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,logistic_regression,ece_confidence,0.05124329906743888
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,logistic_regression,macro_f1,0.5161883451376181
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,logistic_regression,macro_precision,0.5212045728131692
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,logistic_regression,macro_recall,0.518085917086837
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,logistic_regression,multiclass_brier,0.40107280282820523
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,logistic_regression,nll_log_loss,0.6814675090718144
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,logistic_regression,ordinal_mae,0.2866666666666667
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,logistic_regression,quadratic_weighted_kappa,0.3951477407648022
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,logistic_regression,ranked_probability_score,0.10405744787835697
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,logistic_regression,two_level_reversal_rate,0.006666666666666667
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,logistic_regression,weighted_f1,0.7059518043991923
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,logistic_regression,weighted_precision,0.6948259430839605
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,logistic_regression,weighted_recall,0.72
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,majority_baseline,accuracy,0.7283333333333334
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,majority_baseline,adjacent_accuracy,1.0
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,majority_baseline,balanced_accuracy,0.3333333333333333
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,majority_baseline,ece_confidence,0.2716666666666666
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,majority_baseline,macro_f1,0.2809386049501768
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,majority_baseline,macro_precision,0.2427777777777778
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,majority_baseline,macro_recall,0.3333333333333333
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,majority_baseline,multiclass_brier,0.5433333333333333
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,majority_baseline,nll_log_loss,9.791859170710161
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,majority_baseline,ordinal_mae,0.27166666666666667
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,majority_baseline,quadratic_weighted_kappa,0.0
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,majority_baseline,ranked_probability_score,0.13583333333333333
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,majority_baseline,two_level_reversal_rate,0.0
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,majority_baseline,weighted_f1,0.6138508518161363
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,majority_baseline,weighted_precision,0.5304694444444444
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,majority_baseline,weighted_recall,0.7283333333333334
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,ordinal_median_baseline,accuracy,0.7283333333333334
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,ordinal_median_baseline,adjacent_accuracy,1.0
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,ordinal_median_baseline,balanced_accuracy,0.3333333333333333
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,ordinal_median_baseline,ece_confidence,0.2716666666666666
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,ordinal_median_baseline,macro_f1,0.2809386049501768
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,ordinal_median_baseline,macro_precision,0.2427777777777778
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,ordinal_median_baseline,macro_recall,0.3333333333333333
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,ordinal_median_baseline,multiclass_brier,0.5433333333333333
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,ordinal_median_baseline,nll_log_loss,9.791859170710161
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,ordinal_median_baseline,ordinal_mae,0.27166666666666667
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,ordinal_median_baseline,quadratic_weighted_kappa,0.0
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,ordinal_median_baseline,ranked_probability_score,0.13583333333333333
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,ordinal_median_baseline,two_level_reversal_rate,0.0
phase1c_v3_20260903T215015Z_78649c4,5681e521cfbaff5963494212fcc047116056fd7d66393346df0463aef7553af9,b5c5df19ecb1a3d61e01fbfae30f5774b8659d7b038f15ae93adee008130f7da,2,2042,2043,2044,b16ffe4915f49804acd0255190963585b04011aef58c1d8fa21bbd6ff4d3b548,inx_primary,ordinal_median_baseline,weighted_f1,0.6138508518161363
