run_id,config_hash,scientific_input_hash,source_tree_hash,metric_schema_hash,table_id,dataset_identity,model_identity,evaluation_scope,denominator,uncertainty_method,source_artifact,source_sha256,source_record_type,source_row_number,git_commit,scope_contract_hash,task_key,canonical_dataset_key,dataset_sha256,canonical_content_sha256,schema_mapping_sha256,feature_policy_contract_sha256,fold_contract_hash,task_model_set_sha256,task_type,role,publication_stratum,labels,positive_label,primary_policy,n_outer_folds,n_inner_folds,bootstrap_resamples,direct_external_validation_of_primary,comparable_to_primary_three_class_task,locked_model_transport,claim_boundary,metric,applicable,inapplicable_representation,applicability_note,dataset_key,canonical_content_hash_algorithm,policy,point_estimate,ci_low,ci_high,bootstrap_std,n_samples,n_resamples,n_valid,confidence_level,method,strata,seed,resample_hash,better_direction,domain_low,domain_high,policy_model_set_sha256
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,caffb945d15f990e3a789e9707f7a8a9115be31fecbbd705822994a10cfaf151,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,restricted_and_binary_task_evidence,"{""canonical_content_sha256"":""e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f"",""dataset_key"":""ibm_hr_analytics"",""dataset_sha256"":""a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659""}","{""policy"":""department_job_role_free""}",task_bounded_independent_nested_robustness_and_transfer,1470,paired_stratified_percentile_bootstrap_5000_draws_within_task,external_robustness/ibm_restricted_target_performance_robustness.csv,a020940460d634eef3159c736084e4a733bd38ca794bee6927d20d2a4001ac0b,ibm_restricted_target_performance_robustness,17,483f96fdbaab16cb0f32d03d9dbe676a759af44a,18bbb5cb3dae267eac18f3cc60082e5023843b01bd565f8912555fc9c83aa329,ibm_performance,,a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659,e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f,c74f0f7b119d1023eba0a3519b2c66223ff9407e6eb15f064ff15bb13f0024a9,795289fbe2a2b0bbe3291fefa0441f81b8ffb1b994e3b5b8c478cff949ded5fc,e12130b5d1f8a4d0c4f480f525fc9b3b8a1826323bf3641fdbd80f3db2a12659,e9c71caf37a3058e2c17dcc99e566f0d472e69da56e3bcf9dd2d8ddeca869791,restricted_target_performance_robustness,restricted-target performance robustness,ibm_restricted_target_performance_robustness,,,,,,,False,False,False,Supplementary restricted 3/4-target robustness only; not direct three-class employee-performance external validation and not transport.,accuracy,,,,ibm_hr_analytics,sha256_utf8_json_rows_csv_utf8_sig_v1,department_job_role_free,0.6952380952380952,0.6748299319727891,0.7149659863945578,0.0103399031946304,1470.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,cabfb374553efd5f0123f201abc8e42efbfd8fd7e94331e98737d9506dc9266b,higher,0.0,1.0,d6fd76bf5b72420b984803bfc83f51b2c822cec2d320c85f576bc3a1c1c5fb7e
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,caffb945d15f990e3a789e9707f7a8a9115be31fecbbd705822994a10cfaf151,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,restricted_and_binary_task_evidence,"{""canonical_content_sha256"":""e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f"",""dataset_key"":""ibm_hr_analytics"",""dataset_sha256"":""a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659""}","{""policy"":""department_job_role_free""}",task_bounded_independent_nested_robustness_and_transfer,1470,paired_stratified_percentile_bootstrap_5000_draws_within_task,external_robustness/ibm_restricted_target_performance_robustness.csv,a020940460d634eef3159c736084e4a733bd38ca794bee6927d20d2a4001ac0b,ibm_restricted_target_performance_robustness,18,483f96fdbaab16cb0f32d03d9dbe676a759af44a,18bbb5cb3dae267eac18f3cc60082e5023843b01bd565f8912555fc9c83aa329,ibm_performance,,a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659,e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f,c74f0f7b119d1023eba0a3519b2c66223ff9407e6eb15f064ff15bb13f0024a9,795289fbe2a2b0bbe3291fefa0441f81b8ffb1b994e3b5b8c478cff949ded5fc,e12130b5d1f8a4d0c4f480f525fc9b3b8a1826323bf3641fdbd80f3db2a12659,e9c71caf37a3058e2c17dcc99e566f0d472e69da56e3bcf9dd2d8ddeca869791,restricted_target_performance_robustness,restricted-target performance robustness,ibm_restricted_target_performance_robustness,,,,,,,False,False,False,Supplementary restricted 3/4-target robustness only; not direct three-class employee-performance external validation and not transport.,balanced_accuracy,,,,ibm_hr_analytics,sha256_utf8_json_rows_csv_utf8_sig_v1,department_job_role_free,0.4868110292234584,0.4608704969695245,0.5143663033890106,0.0136761021809803,1470.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,cabfb374553efd5f0123f201abc8e42efbfd8fd7e94331e98737d9506dc9266b,higher,0.0,1.0,d6fd76bf5b72420b984803bfc83f51b2c822cec2d320c85f576bc3a1c1c5fb7e
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,caffb945d15f990e3a789e9707f7a8a9115be31fecbbd705822994a10cfaf151,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,restricted_and_binary_task_evidence,"{""canonical_content_sha256"":""e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f"",""dataset_key"":""ibm_hr_analytics"",""dataset_sha256"":""a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659""}","{""policy"":""department_job_role_free""}",task_bounded_independent_nested_robustness_and_transfer,1470,paired_stratified_percentile_bootstrap_5000_draws_within_task,external_robustness/ibm_restricted_target_performance_robustness.csv,a020940460d634eef3159c736084e4a733bd38ca794bee6927d20d2a4001ac0b,ibm_restricted_target_performance_robustness,19,483f96fdbaab16cb0f32d03d9dbe676a759af44a,18bbb5cb3dae267eac18f3cc60082e5023843b01bd565f8912555fc9c83aa329,ibm_performance,,a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659,e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f,c74f0f7b119d1023eba0a3519b2c66223ff9407e6eb15f064ff15bb13f0024a9,795289fbe2a2b0bbe3291fefa0441f81b8ffb1b994e3b5b8c478cff949ded5fc,e12130b5d1f8a4d0c4f480f525fc9b3b8a1826323bf3641fdbd80f3db2a12659,e9c71caf37a3058e2c17dcc99e566f0d472e69da56e3bcf9dd2d8ddeca869791,restricted_target_performance_robustness,restricted-target performance robustness,ibm_restricted_target_performance_robustness,,,,,,,False,False,False,Supplementary restricted 3/4-target robustness only; not direct three-class employee-performance external validation and not transport.,macro_f1,,,,ibm_hr_analytics,sha256_utf8_json_rows_csv_utf8_sig_v1,department_job_role_free,0.4859241126070991,0.4631657559629971,0.5101622234630382,0.0120559215860671,1470.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,cabfb374553efd5f0123f201abc8e42efbfd8fd7e94331e98737d9506dc9266b,higher,0.0,1.0,d6fd76bf5b72420b984803bfc83f51b2c822cec2d320c85f576bc3a1c1c5fb7e
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,caffb945d15f990e3a789e9707f7a8a9115be31fecbbd705822994a10cfaf151,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,restricted_and_binary_task_evidence,"{""canonical_content_sha256"":""e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f"",""dataset_key"":""ibm_hr_analytics"",""dataset_sha256"":""a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659""}","{""policy"":""department_job_role_free""}",task_bounded_independent_nested_robustness_and_transfer,1470,paired_stratified_percentile_bootstrap_5000_draws_within_task,external_robustness/ibm_restricted_target_performance_robustness.csv,a020940460d634eef3159c736084e4a733bd38ca794bee6927d20d2a4001ac0b,ibm_restricted_target_performance_robustness,20,483f96fdbaab16cb0f32d03d9dbe676a759af44a,18bbb5cb3dae267eac18f3cc60082e5023843b01bd565f8912555fc9c83aa329,ibm_performance,,a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659,e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f,c74f0f7b119d1023eba0a3519b2c66223ff9407e6eb15f064ff15bb13f0024a9,795289fbe2a2b0bbe3291fefa0441f81b8ffb1b994e3b5b8c478cff949ded5fc,e12130b5d1f8a4d0c4f480f525fc9b3b8a1826323bf3641fdbd80f3db2a12659,e9c71caf37a3058e2c17dcc99e566f0d472e69da56e3bcf9dd2d8ddeca869791,restricted_target_performance_robustness,restricted-target performance robustness,ibm_restricted_target_performance_robustness,,,,,,,False,False,False,Supplementary restricted 3/4-target robustness only; not direct three-class employee-performance external validation and not transport.,roc_auc,,,,ibm_hr_analytics,sha256_utf8_json_rows_csv_utf8_sig_v1,department_job_role_free,0.4889700651623367,0.452966362433486,0.5245510307884927,0.018084762230936,1470.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,cabfb374553efd5f0123f201abc8e42efbfd8fd7e94331e98737d9506dc9266b,higher,0.0,1.0,d6fd76bf5b72420b984803bfc83f51b2c822cec2d320c85f576bc3a1c1c5fb7e
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,caffb945d15f990e3a789e9707f7a8a9115be31fecbbd705822994a10cfaf151,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,restricted_and_binary_task_evidence,"{""canonical_content_sha256"":""e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f"",""dataset_key"":""ibm_hr_analytics"",""dataset_sha256"":""a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659""}","{""policy"":""department_job_role_free""}",task_bounded_independent_nested_robustness_and_transfer,1470,paired_stratified_percentile_bootstrap_5000_draws_within_task,external_robustness/ibm_restricted_target_performance_robustness.csv,a020940460d634eef3159c736084e4a733bd38ca794bee6927d20d2a4001ac0b,ibm_restricted_target_performance_robustness,21,483f96fdbaab16cb0f32d03d9dbe676a759af44a,18bbb5cb3dae267eac18f3cc60082e5023843b01bd565f8912555fc9c83aa329,ibm_performance,,a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659,e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f,c74f0f7b119d1023eba0a3519b2c66223ff9407e6eb15f064ff15bb13f0024a9,795289fbe2a2b0bbe3291fefa0441f81b8ffb1b994e3b5b8c478cff949ded5fc,e12130b5d1f8a4d0c4f480f525fc9b3b8a1826323bf3641fdbd80f3db2a12659,e9c71caf37a3058e2c17dcc99e566f0d472e69da56e3bcf9dd2d8ddeca869791,restricted_target_performance_robustness,restricted-target performance robustness,ibm_restricted_target_performance_robustness,,,,,,,False,False,False,Supplementary restricted 3/4-target robustness only; not direct three-class employee-performance external validation and not transport.,average_precision,,,,ibm_hr_analytics,sha256_utf8_json_rows_csv_utf8_sig_v1,department_job_role_free,0.1488868804105069,0.1370160511966033,0.1706147787457012,0.0086298411134195,1470.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,cabfb374553efd5f0123f201abc8e42efbfd8fd7e94331e98737d9506dc9266b,higher,0.0,1.0,d6fd76bf5b72420b984803bfc83f51b2c822cec2d320c85f576bc3a1c1c5fb7e
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,caffb945d15f990e3a789e9707f7a8a9115be31fecbbd705822994a10cfaf151,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,restricted_and_binary_task_evidence,"{""canonical_content_sha256"":""e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f"",""dataset_key"":""ibm_hr_analytics"",""dataset_sha256"":""a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659""}","{""policy"":""department_job_role_free""}",task_bounded_independent_nested_robustness_and_transfer,1470,paired_stratified_percentile_bootstrap_5000_draws_within_task,external_robustness/ibm_restricted_target_performance_robustness.csv,a020940460d634eef3159c736084e4a733bd38ca794bee6927d20d2a4001ac0b,ibm_restricted_target_performance_robustness,22,483f96fdbaab16cb0f32d03d9dbe676a759af44a,18bbb5cb3dae267eac18f3cc60082e5023843b01bd565f8912555fc9c83aa329,ibm_performance,,a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659,e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f,c74f0f7b119d1023eba0a3519b2c66223ff9407e6eb15f064ff15bb13f0024a9,795289fbe2a2b0bbe3291fefa0441f81b8ffb1b994e3b5b8c478cff949ded5fc,e12130b5d1f8a4d0c4f480f525fc9b3b8a1826323bf3641fdbd80f3db2a12659,e9c71caf37a3058e2c17dcc99e566f0d472e69da56e3bcf9dd2d8ddeca869791,restricted_target_performance_robustness,restricted-target performance robustness,ibm_restricted_target_performance_robustness,,,,,,,False,False,False,Supplementary restricted 3/4-target robustness only; not direct three-class employee-performance external validation and not transport.,nll_log_loss,,,,ibm_hr_analytics,sha256_utf8_json_rows_csv_utf8_sig_v1,department_job_role_free,0.5914658106268119,0.5730297573800424,0.610377923194694,0.0095511556860672,1470.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,cabfb374553efd5f0123f201abc8e42efbfd8fd7e94331e98737d9506dc9266b,lower,0.0,inf,d6fd76bf5b72420b984803bfc83f51b2c822cec2d320c85f576bc3a1c1c5fb7e
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,caffb945d15f990e3a789e9707f7a8a9115be31fecbbd705822994a10cfaf151,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,restricted_and_binary_task_evidence,"{""canonical_content_sha256"":""e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f"",""dataset_key"":""ibm_hr_analytics"",""dataset_sha256"":""a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659""}","{""policy"":""department_job_role_free""}",task_bounded_independent_nested_robustness_and_transfer,1470,paired_stratified_percentile_bootstrap_5000_draws_within_task,external_robustness/ibm_restricted_target_performance_robustness.csv,a020940460d634eef3159c736084e4a733bd38ca794bee6927d20d2a4001ac0b,ibm_restricted_target_performance_robustness,23,483f96fdbaab16cb0f32d03d9dbe676a759af44a,18bbb5cb3dae267eac18f3cc60082e5023843b01bd565f8912555fc9c83aa329,ibm_performance,,a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659,e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f,c74f0f7b119d1023eba0a3519b2c66223ff9407e6eb15f064ff15bb13f0024a9,795289fbe2a2b0bbe3291fefa0441f81b8ffb1b994e3b5b8c478cff949ded5fc,e12130b5d1f8a4d0c4f480f525fc9b3b8a1826323bf3641fdbd80f3db2a12659,e9c71caf37a3058e2c17dcc99e566f0d472e69da56e3bcf9dd2d8ddeca869791,restricted_target_performance_robustness,restricted-target performance robustness,ibm_restricted_target_performance_robustness,,,,,,,False,False,False,Supplementary restricted 3/4-target robustness only; not direct three-class employee-performance external validation and not transport.,binary_brier,,,,ibm_hr_analytics,sha256_utf8_json_rows_csv_utf8_sig_v1,department_job_role_free,0.1997792908280088,0.1923880193510107,0.2073613759203014,0.0037964439172446,1470.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,cabfb374553efd5f0123f201abc8e42efbfd8fd7e94331e98737d9506dc9266b,lower,0.0,1.0,d6fd76bf5b72420b984803bfc83f51b2c822cec2d320c85f576bc3a1c1c5fb7e
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,caffb945d15f990e3a789e9707f7a8a9115be31fecbbd705822994a10cfaf151,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,restricted_and_binary_task_evidence,"{""canonical_content_sha256"":""e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f"",""dataset_key"":""ibm_hr_analytics"",""dataset_sha256"":""a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659""}","{""policy"":""department_job_role_free""}",task_bounded_independent_nested_robustness_and_transfer,1470,paired_stratified_percentile_bootstrap_5000_draws_within_task,external_robustness/ibm_restricted_target_performance_robustness.csv,a020940460d634eef3159c736084e4a733bd38ca794bee6927d20d2a4001ac0b,ibm_restricted_target_performance_robustness,24,483f96fdbaab16cb0f32d03d9dbe676a759af44a,18bbb5cb3dae267eac18f3cc60082e5023843b01bd565f8912555fc9c83aa329,ibm_performance,,a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659,e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f,c74f0f7b119d1023eba0a3519b2c66223ff9407e6eb15f064ff15bb13f0024a9,795289fbe2a2b0bbe3291fefa0441f81b8ffb1b994e3b5b8c478cff949ded5fc,e12130b5d1f8a4d0c4f480f525fc9b3b8a1826323bf3641fdbd80f3db2a12659,e9c71caf37a3058e2c17dcc99e566f0d472e69da56e3bcf9dd2d8ddeca869791,restricted_target_performance_robustness,restricted-target performance robustness,ibm_restricted_target_performance_robustness,,,,,,,False,False,False,Supplementary restricted 3/4-target robustness only; not direct three-class employee-performance external validation and not transport.,ece_confidence,,,,ibm_hr_analytics,sha256_utf8_json_rows_csv_utf8_sig_v1,department_job_role_free,0.0413054980807981,0.0240119426616034,0.0630346526617575,0.0100749465386023,1470.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,cabfb374553efd5f0123f201abc8e42efbfd8fd7e94331e98737d9506dc9266b,lower,0.0,1.0,d6fd76bf5b72420b984803bfc83f51b2c822cec2d320c85f576bc3a1c1c5fb7e
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,caffb945d15f990e3a789e9707f7a8a9115be31fecbbd705822994a10cfaf151,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,restricted_and_binary_task_evidence,"{""canonical_content_sha256"":""e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f"",""dataset_key"":""ibm_hr_analytics_attrition"",""dataset_sha256"":""a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659""}","{""policy"":""department_free""}",task_bounded_independent_nested_robustness_and_transfer,1470,paired_stratified_percentile_bootstrap_5000_draws_within_task,external_robustness/ibm_attrition_task_transfer.csv,d2ebc2619df47c17adf809e56d453437aa309c5a98750f376d41c71d141a1aa3,ibm_attrition_task_transfer,1,483f96fdbaab16cb0f32d03d9dbe676a759af44a,18bbb5cb3dae267eac18f3cc60082e5023843b01bd565f8912555fc9c83aa329,ibm_attrition,,a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659,e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f,c74f0f7b119d1023eba0a3519b2c66223ff9407e6eb15f064ff15bb13f0024a9,1386f8d2a737022e524416c77047270d206c4d71dbde8efffcb1affb2d3ecdc0,0c7b7295b6f9c1f967f498ab0a1efe52d1cc5d155ec08b653fa2cc8141a94b1b,48f519012e5106a2ba1b33c5ad743531296d2ca74ae632a0eb9a1c68e54fe82a,binary_attrition_transfer,related HR attrition task transfer,ibm_attrition_related_task_transfer,,,,,,,False,False,False,Supplementary related attrition-task transfer only; not employee-performance validation and not transport.,accuracy,,,,ibm_hr_analytics_attrition,sha256_utf8_json_rows_csv_utf8_sig_v1,department_free,0.8462585034013606,0.8292517006802721,0.861904761904762,0.0084238451782057,1470.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,5dcb1ff4a4b44180d61b51a35ab831194ca5a40e30db382da8d185574fd459db,higher,0.0,1.0,c6c63ef1af1dc92b9ca8fdc8a036d03ee0f8140806ad7713cbe54ced744caa19
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,caffb945d15f990e3a789e9707f7a8a9115be31fecbbd705822994a10cfaf151,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,restricted_and_binary_task_evidence,"{""canonical_content_sha256"":""e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f"",""dataset_key"":""ibm_hr_analytics_attrition"",""dataset_sha256"":""a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659""}","{""policy"":""department_free""}",task_bounded_independent_nested_robustness_and_transfer,1470,paired_stratified_percentile_bootstrap_5000_draws_within_task,external_robustness/ibm_attrition_task_transfer.csv,d2ebc2619df47c17adf809e56d453437aa309c5a98750f376d41c71d141a1aa3,ibm_attrition_task_transfer,2,483f96fdbaab16cb0f32d03d9dbe676a759af44a,18bbb5cb3dae267eac18f3cc60082e5023843b01bd565f8912555fc9c83aa329,ibm_attrition,,a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659,e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f,c74f0f7b119d1023eba0a3519b2c66223ff9407e6eb15f064ff15bb13f0024a9,1386f8d2a737022e524416c77047270d206c4d71dbde8efffcb1affb2d3ecdc0,0c7b7295b6f9c1f967f498ab0a1efe52d1cc5d155ec08b653fa2cc8141a94b1b,48f519012e5106a2ba1b33c5ad743531296d2ca74ae632a0eb9a1c68e54fe82a,binary_attrition_transfer,related HR attrition task transfer,ibm_attrition_related_task_transfer,,,,,,,False,False,False,Supplementary related attrition-task transfer only; not employee-performance validation and not transport.,balanced_accuracy,,,,ibm_hr_analytics_attrition,sha256_utf8_json_rows_csv_utf8_sig_v1,department_free,0.7208927489810795,0.6885182789737904,0.7530259632264622,0.0162716573490055,1470.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,5dcb1ff4a4b44180d61b51a35ab831194ca5a40e30db382da8d185574fd459db,higher,0.0,1.0,c6c63ef1af1dc92b9ca8fdc8a036d03ee0f8140806ad7713cbe54ced744caa19
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,caffb945d15f990e3a789e9707f7a8a9115be31fecbbd705822994a10cfaf151,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,restricted_and_binary_task_evidence,"{""canonical_content_sha256"":""e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f"",""dataset_key"":""ibm_hr_analytics_attrition"",""dataset_sha256"":""a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659""}","{""policy"":""department_free""}",task_bounded_independent_nested_robustness_and_transfer,1470,paired_stratified_percentile_bootstrap_5000_draws_within_task,external_robustness/ibm_attrition_task_transfer.csv,d2ebc2619df47c17adf809e56d453437aa309c5a98750f376d41c71d141a1aa3,ibm_attrition_task_transfer,3,483f96fdbaab16cb0f32d03d9dbe676a759af44a,18bbb5cb3dae267eac18f3cc60082e5023843b01bd565f8912555fc9c83aa329,ibm_attrition,,a5c31e38bd7fafc9bc333884eb181b06b41b8e5e488e8f7ccb27199fb3be7659,e4b403c2c31e2629a72bd9cb85337da4eb06ea7dca2da9acfea245cd8db9371f,c74f0f7b119d1023eba0a3519b2c66223ff9407e6eb15f064ff15bb13f0024a9,1386f8d2a737022e524416c77047270d206c4d71dbde8efffcb1affb2d3ecdc0,0c7b7295b6f9c1f967f498ab0a1efe52d1cc5d155ec08b653fa2cc8141a94b1b,48f519012e5106a2ba1b33c5ad743531296d2ca74ae632a0eb9a1c68e54fe82a,binary_attrition_transfer,related HR attrition task transfer,ibm_attrition_related_task_transfer,,,,,,,False,False,False,Supplementary related attrition-task transfer only; not employee-performance validation and not transport.,macro_f1,,,,ibm_hr_analytics_attrition,sha256_utf8_json_rows_csv_utf8_sig_v1,department_free,0.7186483739837398,0.6880482321718597,0.7469282922912318,0.0149072916588967,1470.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,5dcb1ff4a4b44180d61b51a35ab831194ca5a40e30db382da8d185574fd459db,higher,0.0,1.0,c6c63ef1af1dc92b9ca8fdc8a036d03ee0f8140806ad7713cbe54ced744caa19
