run_id,config_hash,policy,role,audit_only,model,fold,n_train,n_test,n_features,excluded_features,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,weighted_precision,macro_recall,weighted_recall,ordinal_mae,adjacent_accuracy,severe_error_rate,quadratic_weighted_kappa,nll_log_loss,ece_confidence,multiclass_brier,roc_auc,average_precision,binary_brier
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,canonical_primary,False,xgboost,1,1080,120,20,Age;Gender;MaritalStatus;EmpDepartment;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8583333333333333,0.6515151515151515,0.611645792133597,0.8126939134256208,0.5765385816932209,0.7717939706341768,0.6515151515151515,0.8583333333333333,0.14166666666666666,1.0,0.0,0.6786389413988658,0.43767742145014027,0.04651100039482117,0.23972401825418208,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,canonical_primary,False,xgboost,2,1080,120,20,Age;Gender;MaritalStatus;EmpDepartment;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8583333333333333,0.6240031897926634,0.6015965840527243,0.8090388007054673,0.5820739968733716,0.7660891089108911,0.6240031897926634,0.8583333333333333,0.14166666666666666,1.0,0.0,0.6537678207739307,0.46567291108873243,0.0808359091480573,0.259273291901397,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,canonical_primary,False,xgboost,3,1080,120,20,Age;Gender;MaritalStatus;EmpDepartment;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8666666666666667,0.6634001962949331,0.6522785458269329,0.8282270865335382,0.9081632653061225,0.8801020408163266,0.6634001962949331,0.8666666666666667,0.13333333333333333,1.0,0.0,0.6923076923076923,0.4889826755583299,0.11048669666051865,0.2606308938862748,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,canonical_primary,False,xgboost,4,1080,120,20,Age;Gender;MaritalStatus;EmpDepartment;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8083333333333333,0.5875199362041467,0.5458601458601459,0.7627970827970827,0.5102345734349321,0.7225160615568506,0.5875199362041467,0.8083333333333333,0.19166666666666668,1.0,0.0,0.5635673624288424,0.4970204897572026,0.07137179523706433,0.2941507035168186,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,canonical_primary,False,xgboost,5,1080,120,20,Age;Gender;MaritalStatus;EmpDepartment;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8416666666666667,0.6200846944948578,0.5844086021505376,0.7894220430107526,0.5526695526695526,0.7433261183261184,0.6200846944948578,0.8416666666666667,0.16666666666666666,0.9916666666666667,0.008333333333333333,0.5789473684210527,0.4398403625837901,0.05578209807475412,0.2610722826430553,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,canonical_primary,False,xgboost,6,1080,120,20,Age;Gender;MaritalStatus;EmpDepartment;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8333333333333334,0.6299657188949385,0.584439240176945,0.7854410616705699,0.5455917874396136,0.7431838768115943,0.6299657188949385,0.8333333333333334,0.175,0.9916666666666667,0.008333333333333333,0.5830815709969789,0.46204490915282226,0.04963412880897526,0.26972107589542954,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,canonical_primary,False,xgboost,7,1080,120,20,Age;Gender;MaritalStatus;EmpDepartment;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.875,0.6590038314176245,0.6237666237666238,0.824946374946375,0.5921459492888065,0.7803416821273963,0.6590038314176245,0.875,0.125,1.0,0.0,0.7139224411951685,0.4398948946256124,0.0908655889332295,0.24133198984821932,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,canonical_primary,False,xgboost,8,1080,120,20,Age;Gender;MaritalStatus;EmpDepartment;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.85,0.6090038314176245,0.5996640537513999,0.8047079134005225,0.5953428676200954,0.7675559222588926,0.6090038314176245,0.85,0.15,1.0,0.0,0.6401199600133289,0.5365497048467991,0.11043957819541295,0.2871437636473269,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,canonical_primary,False,xgboost,9,1080,120,20,Age;Gender;MaritalStatus;EmpDepartment;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8416666666666667,0.5923371647509579,0.5805253875429314,0.7924672793093845,0.5740740740740741,0.7523148148148148,0.5923371647509579,0.8416666666666667,0.15833333333333333,1.0,0.0,0.6114519427402864,0.5541006908007914,0.12085455854733783,0.29390786459027574,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,canonical_primary,False,xgboost,10,1080,120,20,Age;Gender;MaritalStatus;EmpDepartment;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8583333333333333,0.6256704980842912,0.603030303030303,0.8090909090909091,0.5833333333333334,0.76625,0.6256704980842912,0.8583333333333333,0.14166666666666666,1.0,0.0,0.6644736842105263,0.45517186880663013,0.07130517711242045,0.25828118112145904,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department_no_job_role,strict_proxy_sensitivity_non_primary,False,xgboost,1,1080,120,19,Age;Gender;MaritalStatus;EmpDepartment;EmpJobRole;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8166666666666667,0.5913078149920254,0.5540694116618585,0.7701722178512108,0.5213358070500927,0.7287569573283859,0.5913078149920254,0.8166666666666667,0.18333333333333332,1.0,0.0,0.5752895752895753,0.5132253574433557,0.0639385928710302,0.28843552741861134,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department_no_job_role,strict_proxy_sensitivity_non_primary,False,xgboost,2,1080,120,19,Age;Gender;MaritalStatus;EmpDepartment;EmpJobRole;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.775,0.5723684210526315,0.5260338188514985,0.7390925832914783,0.48931899641577065,0.7085017921146953,0.5723684210526315,0.775,0.225,1.0,0.0,0.5238095238095238,0.5749316647388506,0.09342859635750453,0.3352409385529969,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department_no_job_role,strict_proxy_sensitivity_non_primary,False,xgboost,3,1080,120,19,Age;Gender;MaritalStatus;EmpDepartment;EmpJobRole;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8,0.583732057416268,0.537917087967644,0.7555106167846309,0.5,0.7166666666666668,0.583732057416268,0.8,0.2,1.0,0.0,0.5522388059701493,0.5573828136082419,0.10275342141588528,0.3187048810236698,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department_no_job_role,strict_proxy_sensitivity_non_primary,False,xgboost,4,1080,120,19,Age;Gender;MaritalStatus;EmpDepartment;EmpJobRole;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.7916666666666666,0.5742853637590479,0.5619417933309768,0.7602556851655472,0.6565656565656566,0.7660353535353537,0.5742853637590479,0.7916666666666666,0.21666666666666667,0.9916666666666667,0.008333333333333333,0.4814814814814815,0.5417247818920939,0.0946384323139986,0.3235871475130688,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department_no_job_role,strict_proxy_sensitivity_non_primary,False,xgboost,5,1080,120,19,Age;Gender;MaritalStatus;EmpDepartment;EmpJobRole;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8166666666666667,0.6360153256704981,0.5804713804713805,0.773131313131313,0.5364874551971326,0.7361935483870968,0.6360153256704981,0.8166666666666667,0.18333333333333332,1.0,0.0,0.6212338593974175,0.4620900376435376,0.0652956709265709,0.27743897941743967,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department_no_job_role,strict_proxy_sensitivity_non_primary,False,xgboost,6,1080,120,19,Age;Gender;MaritalStatus;EmpDepartment;EmpJobRole;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.7916666666666666,0.5896494108835306,0.5724954146761895,0.7589747531282681,0.6155768208399787,0.7497381711855396,0.5896494108835306,0.7916666666666666,0.21666666666666667,0.9916666666666667,0.008333333333333333,0.5036927621861151,0.4659141096199779,0.07073006083567937,0.29645753951716997,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department_no_job_role,strict_proxy_sensitivity_non_primary,False,xgboost,7,1080,120,19,Age;Gender;MaritalStatus;EmpDepartment;EmpJobRole;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8166666666666667,0.5808429118773947,0.5540694116618585,0.7693286126409651,0.53006253006253,0.7274891774891775,0.5808429118773947,0.8166666666666667,0.18333333333333332,1.0,0.0,0.5732298739088264,0.5369651221421009,0.07363390773534777,0.309342882866462,,,
