run_id,config_hash,scientific_input_hash,source_tree_hash,metric_schema_hash,table_id,dataset_identity,model_identity,evaluation_scope,denominator,uncertainty_method,source_artifact,source_sha256,source_record_type,source_row_number,fold_contract_hash,xgboost_model_set_sha256,dataset_sha256,task_type,policy,attribute,group_value,interpretation_category,n_samples,minimum_group_support_threshold,group_support_eligible,probability_source,metric,class_label,metric_value,metric_numerator,metric_denominator,minimum_metric_denominator_threshold,metric_denominator_eligible,eligible_for_gap,analysis_type,gap,ci_low,ci_high,confidence_level,n_groups_total,n_groups_included,included_groups_json,minimum_subgroup_support,minimum_metric_denominator,bootstrap_samples_requested,valid_bootstrap_samples,valid_bootstrap_fraction,resample_hash,bootstrap_method,eligibility_scope,estimate_status,headline_eligible,inference_scope,multiplicity_adjustment,bootstrap_batch_size,conditional_inference_note,limitations,_canonical_csv_row,estimand
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition_no_department""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,180,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition_no_department,Gender,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,positive_prediction_rate,3.0,,,,30,,,support_aware_subgroup_disparity,0.0399274047186932,0.0023596210410101,0.0904023010259138,0.95,2.0,2.0,"[""Female"",""Male""]",475.0,475.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1456,Gender | positive_prediction_rate | class 3.0
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition_no_department""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,181,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition_no_department,Gender,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,positive_prediction_rate,4.0,,,,30,,,support_aware_subgroup_disparity,0.0284573502722323,0.0016442760761927,0.065822802823315,0.95,2.0,2.0,"[""Female"",""Male""]",475.0,475.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1457,Gender | positive_prediction_rate | class 4.0
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition_no_department""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,182,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition_no_department,Gender,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,precision,2.0,,,,10,,,support_aware_subgroup_disparity,0.0554216867469878,0.0027368581503323,0.1565005417315046,0.95,2.0,2.0,"[""Female"",""Male""]",475.0,83.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1458,Gender | precision | class 2.0
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition_no_department""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,183,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition_no_department,Gender,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,precision,3.0,,,,10,,,support_aware_subgroup_disparity,0.0227490996398559,0.0012900510582086,0.0689505038622856,0.95,2.0,2.0,"[""Female"",""Male""]",475.0,340.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1459,Gender | precision | class 3.0
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition_no_department""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,184,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition_no_department,Gender,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,precision,4.0,,,,10,,,support_aware_subgroup_disparity,0.033076923076923,0.0024038461538461,0.1477833686540188,0.95,2.0,2.0,"[""Female"",""Male""]",475.0,52.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1460,Gender | precision | class 4.0
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition_no_department""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,185,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition_no_department,Gender,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,true_positive_rate,2.0,,,,10,,,support_aware_subgroup_disparity,0.0391036414565826,0.0023115024766098,0.1103231370444072,0.95,2.0,2.0,"[""Female"",""Male""]",475.0,75.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1461,Gender | true_positive_rate | class 2.0
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition_no_department""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,186,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition_no_department,Gender,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,true_positive_rate,3.0,,,,10,,,support_aware_subgroup_disparity,0.0567007777322963,0.0080213003548891,0.108585908351414,0.95,2.0,2.0,"[""Female"",""Male""]",475.0,349.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1462,Gender | true_positive_rate | class 3.0
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition_no_department""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,187,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition_no_department,Gender,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,true_positive_rate,4.0,,,,10,,,support_aware_subgroup_disparity,0.0036310820624546,0.0019666560717734,0.140155128864251,0.95,2.0,2.0,"[""Female"",""Male""]",475.0,51.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1463,Gender | true_positive_rate | class 4.0
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition_no_department""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,188,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition_no_department,MaritalStatus,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,accuracy,,,,,30,,,support_aware_subgroup_disparity,0.0264692164179104,0.0085042125406074,0.095789853350328,0.95,3.0,3.0,"[""Divorced"",""Married"",""Single""]",268.0,268.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1464,MaritalStatus | accuracy
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition_no_department""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,189,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition_no_department,MaritalStatus,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,false_positive_rate,2.0,,,,10,,,support_aware_subgroup_disparity,0.0317911255411255,0.0117931134909133,0.058855313602436,0.95,3.0,3.0,"[""Divorced"",""Married"",""Single""]",268.0,231.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1465,MaritalStatus | false_positive_rate | class 2.0
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition_no_department""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,190,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition_no_department,MaritalStatus,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,false_positive_rate,3.0,,,,10,,,support_aware_subgroup_disparity,0.0719235364396654,0.0213729863113441,0.2171401747025242,0.95,3.0,3.0,"[""Divorced"",""Married"",""Single""]",268.0,63.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1466,MaritalStatus | false_positive_rate | class 3.0
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition_no_department""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,191,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition_no_department,MaritalStatus,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,false_positive_rate,4.0,,,,10,,,support_aware_subgroup_disparity,0.0268301678037986,0.0071322945567525,0.0827326776898762,0.95,3.0,3.0,"[""Divorced"",""Married"",""Single""]",268.0,242.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1467,MaritalStatus | false_positive_rate | class 4.0
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition_no_department""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,192,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition_no_department,MaritalStatus,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,macro_f1,,,,,30,,,support_aware_subgroup_disparity,0.0101459693845041,0.0069557993018138,0.0840699040478759,0.95,3.0,3.0,"[""Divorced"",""Married"",""Single""]",268.0,268.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1468,MaritalStatus | macro_f1
