feature_set,model,fold,n_features,removed_features,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,weighted_precision,macro_recall,weighted_recall,ordinal_mae,quadratic_weighted_kappa,adjacent_accuracy,severe_error_rate,nll_log_loss,multiclass_brier,ece_confidence
no_salary_hike_no_attrition,xgboost,7,22,"EmpLastSalaryHikePercent, Attrition",0.8583333333333333,0.6385057471264367,0.611645792133597,0.8128499230938255,0.5873015873015873,0.7722222222222221,0.6385057471264367,0.8583333333333333,0.14166666666666666,0.6772151898734178,1.0,0.0,0.433354596082707,0.24335947515454284,0.04739982833464938
no_salary_hike_no_attrition,catboost,8,22,"EmpLastSalaryHikePercent, Attrition",0.8,0.5731800766283525,0.5395009954674461,0.7579107891727029,0.5096618357487923,0.720108695652174,0.5731800766283525,0.8,0.20833333333333334,0.5039804041641152,0.9916666666666667,0.008333333333333333,0.5431222206401298,0.3164963931659106,0.0791685589649554
no_salary_hike_no_attrition,lightgbm,8,22,"EmpLastSalaryHikePercent, Attrition",0.825,0.5975095785440613,0.5804347826086956,0.7878623188405797,0.5651202749140893,0.754553264604811,0.5975095785440613,0.825,0.18333333333333332,0.5556926874421475,0.9916666666666667,0.008333333333333333,0.7735106769626334,0.30060258914061616,0.14583531099145475
no_salary_hike_no_attrition,xgboost,8,22,"EmpLastSalaryHikePercent, Attrition",0.8416666666666667,0.5923371647509579,0.5881119214452548,0.7962605462605462,0.5915032679738562,0.761029411764706,0.5923371647509579,0.8416666666666667,0.15833333333333333,0.6132971506105833,1.0,0.0,0.5105786279326068,0.26737103507877064,0.09945530990759531
no_salary_hike_no_attrition,catboost,9,22,"EmpLastSalaryHikePercent, Attrition",0.8083333333333333,0.5898467432950191,0.5490147375393276,0.7626676602086437,0.513888888888889,0.7222222222222222,0.5898467432950191,0.8083333333333333,0.19166666666666668,0.5756457564575646,1.0,0.0,0.5859574717788737,0.3437895829554996,0.11307703486907045
no_salary_hike_no_attrition,lightgbm,9,22,"EmpLastSalaryHikePercent, Attrition",0.8416666666666667,0.6051724137931035,0.5827985739750446,0.7930035650623886,0.5633333333333334,0.7506666666666667,0.6051724137931035,0.8416666666666667,0.15833333333333333,0.625,1.0,0.0,1.0015621488502455,0.3128619178616566,0.1667755364350398
no_salary_hike_no_attrition,xgboost,9,22,"EmpLastSalaryHikePercent, Attrition",0.8416666666666667,0.5923371647509579,0.5805253875429314,0.7924672793093845,0.5740740740740741,0.7523148148148148,0.5923371647509579,0.8416666666666667,0.15833333333333333,0.6114519427402864,1.0,0.0,0.5633352126884152,0.30091060699532,0.1054033383727074
no_salary_hike_no_attrition,catboost,10,22,"EmpLastSalaryHikePercent, Attrition",0.8333333333333334,0.6013409961685824,0.5739138036541656,0.7852543928665092,0.5493025493025493,0.7427489177489177,0.6013409961685824,0.8333333333333334,0.16666666666666666,0.6120271580989332,1.0,0.0,0.5138658197660777,0.2934014736393743,0.07375064546662827
no_salary_hike_no_attrition,lightgbm,10,22,"EmpLastSalaryHikePercent, Attrition",0.825,0.5975095785440613,0.5788288288288288,0.7843693693693694,0.5622448979591836,0.7482993197278912,0.5975095785440613,0.825,0.175,0.6030245746691871,1.0,0.0,0.7906008355716134,0.31547211598761726,0.12818432917976705
no_salary_hike_no_attrition,xgboost,10,22,"EmpLastSalaryHikePercent, Attrition",0.85,0.6218390804597701,0.6010752688172043,0.8048387096774193,0.5828282828282828,0.7651515151515152,0.6218390804597701,0.85,0.15,0.6523978113936273,1.0,0.0,0.4442396465382503,0.256630500715402,0.0683763414621353
no_salary_hike_no_attrition_no_department,catboost,1,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.8083333333333333,0.5875199362041467,0.5458601458601459,0.7627970827970827,0.5102345734349321,0.7225160615568506,0.5875199362041467,0.8083333333333333,0.19166666666666668,0.5635673624288424,1.0,0.0,0.4715233987558622,0.2781031822854065,0.04631473637518424
no_salary_hike_no_attrition_no_department,lightgbm,1,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.85,0.6064593301435407,0.5900426742532007,0.800796586059744,0.5773420479302832,0.759041394335512,0.6064593301435407,0.85,0.15,0.6265560165975104,1.0,0.0,0.6466192262259033,0.2607290109331721,0.1063337989912156
no_salary_hike_no_attrition_no_department,xgboost,1,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.875,0.6809440559440559,0.6628684433562483,0.8360980318297392,0.9133083411433928,0.8876874414245548,0.6809440559440559,0.875,0.125,0.7164461247637051,1.0,0.0,0.42670919004964775,0.2314042149034832,0.07962541033824289
no_salary_hike_no_attrition_no_department,catboost,2,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.8083333333333333,0.6012759170653907,0.5490147375393276,0.7635142407683392,0.5073684210526316,0.7252105263157895,0.6012759170653907,0.8083333333333333,0.19166666666666668,0.5779816513761467,1.0,0.0,0.5668915441108724,0.33280597699889375,0.0809962105911432
no_salary_hike_no_attrition_no_department,lightgbm,2,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.8333333333333334,0.6126395534290271,0.5808243727598567,0.7890636200716846,0.5521541950113379,0.7492630385487529,0.6126395534290271,0.8333333333333334,0.16666666666666666,0.6153846153846154,1.0,0.0,0.844183508557407,0.31170294627346545,0.1475178492498066
no_salary_hike_no_attrition_no_department,xgboost,2,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.8416666666666667,0.616427432216906,0.5900635312400019,0.7968577174459528,0.5661616161616162,0.7568055555555555,0.616427432216906,0.8416666666666667,0.15833333333333333,0.6281800391389433,1.0,0.0,0.483236366811971,0.26798668524553887,0.09326779743035636
no_salary_hike_no_attrition_no_department,catboost,3,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.8166666666666667,0.6050637958532695,0.5570441523424334,0.7708459723626558,0.5173611111111112,0.7309027777777778,0.6050637958532695,0.8166666666666667,0.18333333333333332,0.5895522388059702,1.0,0.0,0.5146641135204847,0.3003130330982618,0.07319551947989597
no_salary_hike_no_attrition_no_department,lightgbm,3,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.8416666666666667,0.6245245982088087,0.6246114394721206,0.8066013071895425,0.7301967038809144,0.8097222222222222,0.6245245982088087,0.8416666666666667,0.15833333333333333,0.6296296296296295,1.0,0.0,0.6723956681587325,0.2698006470663935,0.12052256832784475
no_salary_hike_no_attrition_no_department,xgboost,3,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.8583333333333333,0.6377591706539075,0.603030303030303,0.8091666666666666,0.5719095719095719,0.7653439153439154,0.6377591706539075,0.8583333333333333,0.14166666666666666,0.6660117878192534,1.0,0.0,0.4752458043648159,0.2542642839960275,0.07276564141114554
no_salary_hike_no_attrition_no_department,catboost,4,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.7666666666666667,0.5410685805422647,0.49627421758569296,0.7258941877794336,0.46035087719298246,0.6907719298245615,0.5410685805422647,0.7666666666666667,0.24166666666666667,0.4311926605504587,0.9916666666666667,0.008333333333333333,0.5207169601486301,0.30955668250554447,0.06570784491237146
no_salary_hike_no_attrition_no_department,lightgbm,4,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.8166666666666667,0.6050637958532695,0.5633195307108351,0.7738267770876467,0.5276268115942029,0.7357789855072464,0.6050637958532695,0.8166666666666667,0.18333333333333332,0.5910780669144982,1.0,0.0,0.7745453846661493,0.32756377422218613,0.15739368646746607
no_salary_hike_no_attrition_no_department,xgboost,4,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.8083333333333333,0.6012759170653907,0.5490147375393276,0.7635142407683392,0.5073684210526316,0.7252105263157895,0.6012759170653907,0.8083333333333333,0.19166666666666668,0.5779816513761467,1.0,0.0,0.4858724392616432,0.285504650346603,0.0665014758706093
